file_name,tumor_type,seed_index,matched_ann_id,rank,z,score,unanimous,n_votes,n_mitotic_votes
301.tiff,canine cutaneous mast cell tumor,2,14938,78,8.83718204498291,0.226497620344162,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14816,79,8.82845687866211,0.22627206146717072,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,15011,81,8.815732955932617,0.22594313323497772,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,15000,82,8.813689231872559,0.22589030861854553,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14864,83,8.805176734924316,0.22567026317119598,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,15025,84,8.797560691833496,0.22547337412834167,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14978,86,8.782644271850586,0.22508777678012848,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,15036,87,8.78189754486084,0.22506847977638245,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14918,88,8.753725051879883,0.22434020042419434,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,15001,89,8.749528884887695,0.22423171997070312,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14934,93,8.709540367126465,0.22319798171520233,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14814,94,8.704257011413574,0.22306139767169952,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,15018,95,8.702311515808105,0.2230111062526703,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14975,98,8.673542976379395,0.22226741909980774,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14917,99,8.663805961608887,0.22201570868492126,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14903,100,8.660881996154785,0.22194011509418488,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14767,101,8.633665084838867,0.22123654186725616,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14982,102,8.616551399230957,0.22079414129257202,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14835,103,8.591266632080078,0.2201405167579651,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14947,104,8.57064151763916,0.21960733830928802,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,15051,107,8.531322479248047,0.2185909003019333,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14977,109,8.508140563964844,0.2179916352033615,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14902,110,8.499198913574219,0.21776047348976135,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14878,111,8.49499797821045,0.2176518738269806,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14734,112,8.489741325378418,0.2175159901380539,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14949,113,8.48110580444336,0.21729277074337006,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14963,117,8.47043514251709,0.21701690554618835,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14961,119,8.4557523727417,0.21663735806941986,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14945,123,8.432840347290039,0.2160450518131256,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14733,124,8.429210662841797,0.21595123410224915,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14879,125,8.418630599975586,0.21567772328853607,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14833,126,8.418130874633789,0.2156648188829422,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14880,127,8.384981155395508,0.21480786800384521,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14808,128,8.373208045959473,0.21450351178646088,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14912,129,8.369413375854492,0.21440543234348297,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14932,131,8.353865623474121,0.21400348842144012,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14731,134,8.330045700073242,0.21338774263858795,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14736,138,8.303114891052246,0.2126915603876114,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14840,141,8.280038833618164,0.2120950073003769,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14789,146,8.221935272216797,0.21059298515319824,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14766,147,8.208158493041992,0.21023686230182648,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14973,149,8.148289680480957,0.20868919789791107,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14759,155,8.090496063232422,0.2071951925754547,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14956,156,8.083612442016602,0.2070172280073166,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14750,157,8.07394790649414,0.20676741003990173,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14849,163,8.040229797363281,0.20589576661586761,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14747,164,8.037976264953613,0.20583750307559967,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14732,165,8.033780097961426,0.20572903752326965,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14939,166,8.032944679260254,0.20570743083953857,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14913,167,8.029590606689453,0.20562073588371277,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14981,168,8.02674674987793,0.20554721355438232,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14755,169,7.973411560058594,0.20416845381259918,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14881,172,7.94452428817749,0.2034216970205307,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14979,173,7.942111492156982,0.20335932075977325,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14955,175,7.890584468841553,0.2020273059606552,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14815,178,7.850030422210693,0.20097894966602325,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14889,181,7.826971530914307,0.20038285851478577,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14844,183,7.813371658325195,0.20003129541873932,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,15014,184,7.809116840362549,0.19992129504680634,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14904,185,7.801243782043457,0.19971777498722076,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14742,186,7.796804904937744,0.19960302114486694,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14897,195,7.720726013183594,0.19763632118701935,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14842,198,7.692967891693115,0.19691875576972961,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14869,199,7.691132068634033,0.1968712955713272,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14762,200,7.6780500411987305,0.19653311371803284,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14809,205,7.663005352020264,0.1961441934108734,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14958,209,7.639401435852051,0.19553402066230774,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14865,212,7.60725212097168,0.19470293819904327,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14873,226,7.523874759674072,0.19254755973815918,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14826,241,7.475411415100098,0.19129474461078644,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14786,243,7.455967903137207,0.19079211354255676,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14776,245,7.44685173034668,0.19055645167827606,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14777,247,7.440666198730469,0.19039654731750488,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14893,250,7.409013748168945,0.18957830965518951,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14806,253,7.391858100891113,0.18913482129573822,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14901,257,7.363157749176025,0.18839289247989655,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,15008,260,7.351917743682861,0.1881023347377777,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,15002,264,7.329868793487549,0.18753235042095184,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14874,282,7.23455810546875,0.18506848812103271,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14795,284,7.231565475463867,0.18499112129211426,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14875,285,7.227619647979736,0.18488912284374237,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14888,286,7.222777366638184,0.18476395308971405,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14989,287,7.219035625457764,0.1846672147512436,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14810,295,7.1753315925598145,0.18353743851184845,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14781,309,7.122740745544434,0.18217791616916656,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14836,313,7.099905967712402,0.18158762156963348,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14914,318,7.078372478485107,0.18103095889091492,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14790,329,7.016577243804932,0.17943350970745087,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14805,330,7.015451431274414,0.17940440773963928,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14834,334,7.009130477905273,0.17924100160598755,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14819,335,7.009029388427734,0.17923839390277863,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14952,338,7.003742218017578,0.17910170555114746,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14935,349,6.968865871429443,0.1782001256942749,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14920,356,6.935641765594482,0.1773412525653839,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14968,361,6.921410083770752,0.176973357796669,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14812,370,6.892070770263672,0.17621491849422455,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14729,377,6.853795051574707,0.17522545158863068,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14974,388,6.804914474487305,0.1739618480205536,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14996,406,6.743256568908691,0.17236794531345367,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14770,411,6.725485801696777,0.17190855741500854,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14948,414,6.718735218048096,0.1717340499162674,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14882,421,6.691983222961426,0.17104248702526093,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14970,435,6.652470588684082,0.17002105712890625,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14757,438,6.642406940460205,0.16976089775562286,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14761,441,6.635110855102539,0.16957229375839233,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14764,443,6.630987167358398,0.16946569085121155,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14800,449,6.604896545410156,0.16879121959209442,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14921,453,6.60145902633667,0.1687023639678955,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,15022,482,6.520711898803711,0.16661497950553894,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14825,485,6.511262893676758,0.1663707196712494,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14771,508,6.447170257568359,0.16471387445926666,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14788,513,6.438891887664795,0.16449986398220062,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14983,515,6.4331769943237305,0.16435213387012482,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14962,530,6.391119956970215,0.1632649302482605,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14779,538,6.383582592010498,0.16307008266448975,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14837,562,6.323634624481201,0.16152037680149078,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,15032,590,6.259468078613281,0.15986162424087524,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14964,599,6.251467704772949,0.15965479612350464,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14749,661,6.137937545776367,0.15671995282173157,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,15003,685,6.081273555755615,0.15525513887405396,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14859,692,6.072558879852295,0.15502986311912537,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14797,693,6.071857929229736,0.15501174330711365,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14868,699,6.058150291442871,0.15465739369392395,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,15027,703,6.051512718200684,0.1544858068227768,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14856,733,6.005255222320557,0.1532900035381317,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14847,808,5.8893351554870605,0.15029338002204895,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,15010,853,5.825599193572998,0.14864575862884521,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14817,872,5.8065643310546875,0.14815369248390198,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14741,891,5.776638507843018,0.14738008379936218,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14906,896,5.774383544921875,0.14732179045677185,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14763,957,5.7001752853393555,0.1454034447669983,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14803,958,5.700009822845459,0.14539916813373566,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14915,965,5.69492769241333,0.1452677845954895,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14827,1008,5.6446075439453125,0.14396697282791138,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14998,1010,5.641505241394043,0.1438867747783661,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,15013,1020,5.632752895355225,0.1436605155467987,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14930,1039,5.6107001304626465,0.14309044182300568,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14916,1074,5.579549312591553,0.14228516817092896,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14754,1081,5.571979999542236,0.14208948612213135,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14811,1226,5.457945346832275,0.13914160430431366,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14782,1228,5.454095363616943,0.13904207944869995,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14942,1280,5.417372226715088,0.1380927562713623,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,15004,1374,5.344032287597656,0.13619685173034668,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14884,1391,5.326942443847656,0.13575507700443268,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,15012,1399,5.321885585784912,0.13562434911727905,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14787,1439,5.300765514373779,0.13507837057113647,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14863,1568,5.22491979598999,0.1331177055835724,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,15016,1648,5.17111349105835,0.13172677159309387,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14727,1868,5.064693450927734,0.12897571921348572,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14843,2216,4.918023109436035,0.12518417835235596,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14748,2324,4.871725082397461,0.1239873394370079,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14735,2694,4.73787260055542,0.12052714079618454,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14798,3512,4.502327919006348,0.11443811655044556,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,15026,3893,4.418613910675049,0.11227404326200485,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14744,4640,4.250032901763916,0.10791608691215515,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14908,4671,4.2443647384643555,0.10776956379413605,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14853,5347,4.119007587432861,0.1045289859175682,False,3,2
301.tiff,canine cutaneous mast cell tumor,2,14940,7026,3.857316255569458,0.0977640450000763,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14765,7358,3.8101158142089844,0.09654387831687927,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14969,8321,3.6872119903564453,0.09336671233177185,True,2,2
301.tiff,canine cutaneous mast cell tumor,2,14768,10756,3.4031238555908203,0.08602280169725418,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14839,2,8.941637992858887,0.1357184797525406,False,3,2
301.tiff,canine cutaneous mast cell tumor,3,14817,4,8.371620178222656,0.1270751804113388,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14932,6,8.198201179504395,0.1244455948472023,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,15011,7,8.140019416809082,0.12356338649988174,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14771,9,8.031394958496094,0.1219162866473198,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,15014,10,8.024928092956543,0.12181822955608368,False,3,2
301.tiff,canine cutaneous mast cell tumor,3,14937,11,7.986171722412109,0.12123055756092072,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14989,12,7.9766974449157715,0.12108689546585083,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14807,13,7.975116729736328,0.12106292694807053,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14840,14,7.898784637451172,0.1199054941534996,False,3,2
301.tiff,canine cutaneous mast cell tumor,3,14762,17,7.834909439086914,0.1189369410276413,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14833,19,7.780393123626709,0.1181102991104126,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14999,20,7.748834133148193,0.11763176321983337,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14881,23,7.665541648864746,0.11636878550052643,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14852,25,7.640861511230469,0.11599455028772354,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14849,26,7.633333206176758,0.11588039994239807,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14742,29,7.618317127227783,0.11565271019935608,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14980,30,7.563186168670654,0.11481674760580063,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14814,31,7.549136161804199,0.11460370570421219,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14864,32,7.528775215148926,0.11429496854543686,False,3,2
301.tiff,canine cutaneous mast cell tumor,3,14890,33,7.458614826202393,0.1132311150431633,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14898,35,7.418160438537598,0.11261769384145737,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14731,39,7.3504638671875,0.11159119755029678,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14982,40,7.341833114624023,0.11146032810211182,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14934,41,7.319028854370117,0.11111454665660858,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14867,42,7.2977519035339355,0.11079191416501999,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,15007,43,7.286972999572754,0.11062847077846527,False,3,2
301.tiff,canine cutaneous mast cell tumor,3,14882,45,7.2464070320129395,0.11001336574554443,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14935,46,7.213895797729492,0.10952039062976837,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14866,50,7.156005859375,0.1086425930261612,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14912,53,7.064236640930176,0.10725107789039612,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14805,54,7.063815116882324,0.10724468529224396,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14772,55,7.061081886291504,0.10720324516296387,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14734,56,7.036003589630127,0.10682297497987747,False,3,2
301.tiff,canine cutaneous mast cell tumor,3,14829,57,7.029049396514893,0.10671752691268921,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,15017,58,7.015822887420654,0.10651697218418121,False,3,2
301.tiff,canine cutaneous mast cell tumor,3,14826,60,7.007922172546387,0.10639717429876328,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14831,64,6.932526111602783,0.1052539274096489,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14997,65,6.92946720123291,0.10520754754543304,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14995,66,6.923089504241943,0.10511083900928497,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14850,67,6.916604042053223,0.10501249879598618,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14737,68,6.913165092468262,0.1049603521823883,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,15008,74,6.857151031494141,0.10411100089550018,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14879,76,6.848117828369141,0.10397402942180634,False,3,2
301.tiff,canine cutaneous mast cell tumor,3,14751,81,6.815743923187256,0.10348314046859741,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14835,85,6.800991535186768,0.10325944423675537,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,15051,87,6.799401760101318,0.10323534160852432,False,3,2
301.tiff,canine cutaneous mast cell tumor,3,14889,92,6.715413570404053,0.10196180641651154,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14753,94,6.692073822021484,0.10160790383815765,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14875,95,6.692054271697998,0.10160760581493378,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14996,99,6.660216808319092,0.1011248528957367,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14785,116,6.525748252868652,0.09908587485551834,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,15025,119,6.503312110900879,0.0987456738948822,False,3,2
301.tiff,canine cutaneous mast cell tumor,3,14796,121,6.501453399658203,0.09871748834848404,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14837,123,6.492272853851318,0.09857828170061111,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14972,124,6.491872310638428,0.09857220947742462,False,3,2
301.tiff,canine cutaneous mast cell tumor,3,14888,125,6.490561485290527,0.09855233132839203,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,15018,137,6.428999900817871,0.09761886298656464,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14816,140,6.4262213706970215,0.09757672995328903,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14938,141,6.425564289093018,0.09756676852703094,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14936,142,6.416987895965576,0.09743672609329224,False,3,2
301.tiff,canine cutaneous mast cell tumor,3,14773,147,6.3897271156311035,0.0970233604311943,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14844,150,6.360334396362305,0.09657767415046692,False,3,2
301.tiff,canine cutaneous mast cell tumor,3,14924,152,6.3564019203186035,0.09651804715394974,False,3,2
301.tiff,canine cutaneous mast cell tumor,3,14755,155,6.33550500869751,0.09620118141174316,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14876,156,6.332831859588623,0.0961606502532959,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,15034,159,6.325876712799072,0.09605518728494644,False,3,2
301.tiff,canine cutaneous mast cell tumor,3,14913,162,6.314416408538818,0.09588140994310379,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14891,165,6.305072784423828,0.09573972970247269,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14856,166,6.302474021911621,0.09570033103227615,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14781,171,6.285597801208496,0.09544443339109421,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14797,173,6.2828850746154785,0.09540329873561859,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14973,176,6.271341323852539,0.09522825479507446,False,3,2
301.tiff,canine cutaneous mast cell tumor,3,14857,179,6.260835647583008,0.09506895393133163,False,3,2
301.tiff,canine cutaneous mast cell tumor,3,14806,189,6.22074031829834,0.09446098655462265,False,3,2
301.tiff,canine cutaneous mast cell tumor,3,14907,190,6.219886779785156,0.0944480448961258,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14752,191,6.213916778564453,0.09435752034187317,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14958,195,6.208117961883545,0.09426958858966827,False,3,2
301.tiff,canine cutaneous mast cell tumor,3,14903,197,6.202183723449707,0.09417960792779922,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14985,201,6.195624351501465,0.09408014267683029,False,3,2
301.tiff,canine cutaneous mast cell tumor,3,14779,206,6.171738147735596,0.09371795505285263,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,15022,207,6.169091701507568,0.0936778262257576,False,3,2
301.tiff,canine cutaneous mast cell tumor,3,14910,209,6.164661407470703,0.09361065179109573,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14810,211,6.1494221687316895,0.09337957203388214,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14784,216,6.120593547821045,0.09294243901968002,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14976,217,6.119378566741943,0.09292401373386383,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14998,222,6.095839977264404,0.0925670936703682,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,15000,224,6.090871334075928,0.0924917533993721,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14809,225,6.088684558868408,0.09245859831571579,False,3,2
301.tiff,canine cutaneous mast cell tumor,3,14841,226,6.086545467376709,0.09242615848779678,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,15001,230,6.068751335144043,0.09215634316205978,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14950,233,6.060791015625,0.09203564375638962,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14905,238,6.05150842666626,0.09189488738775253,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14917,239,6.051193714141846,0.0918901190161705,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14808,241,6.047640323638916,0.09183623641729355,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14769,243,6.0459089279174805,0.09180998057126999,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,15036,244,6.043670177459717,0.0917760357260704,False,3,2
301.tiff,canine cutaneous mast cell tumor,3,14770,246,6.041979789733887,0.09175040572881699,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14946,254,6.007786750793457,0.09123192727565765,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14825,256,6.004429817199707,0.09118102490901947,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14955,257,6.000293731689453,0.09111831337213516,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14878,258,5.99973201751709,0.09110978990793228,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14904,260,5.99304723739624,0.09100843220949173,False,3,2
301.tiff,canine cutaneous mast cell tumor,3,14858,272,5.964934349060059,0.09058214724063873,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14988,275,5.958155632019043,0.09047935903072357,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14960,282,5.9413886070251465,0.09022512286901474,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14961,287,5.926360607147217,0.08999724686145782,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14726,290,5.924016952514648,0.0899617075920105,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14823,299,5.900603294372559,0.08960668742656708,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14911,302,5.892821788787842,0.0894886925816536,True,2,2
301.tiff,canine cutaneous mast cell tumor,3,14902,320,5.857924461364746,0.08895953744649887,True,2,2
