rank,cx,cy,score,od,bucket,matched_ann_id,matched_category,file_name,seed_index,condition
21,4345.0,2174.0,5.858993,0.21101036667823792,non_human_findings,-1,0,425.tiff,2,hem_rect_fill
22,5545.0,3773.0,5.001186,0.21021020412445068,non_human_findings,-1,0,425.tiff,2,hem_rect_fill
23,3340.0,383.0,5.3657312,0.20959025621414185,non_human_findings,-1,0,425.tiff,2,hem_rect_fill
24,3732.0,3845.0,6.4695716,0.20933425426483154,non_human_findings,-1,0,425.tiff,2,hem_rect_fill
25,4845.0,3862.0,5.513718,0.20806363224983215,non_human_findings,-1,0,425.tiff,2,hem_rect_fill
26,6532.0,2840.0,6.0924177,0.20691214501857758,non_human_findings,-1,0,425.tiff,2,hem_rect_fill
27,4218.0,2208.0,5.9317255,0.20644836127758026,non_human_findings,-1,0,425.tiff,2,hem_rect_fill
28,4662.0,78.0,5.2984986,0.20643207430839539,non_human_findings,-1,0,425.tiff,2,hem_rect_fill
29,6280.0,506.0,5.9237285,0.2052999883890152,non_human_findings,-1,0,425.tiff,2,hem_rect_fill
0,3637.0,4738.0,7.6320186,0.2658117711544037,human_correct_label,21131,1,425.tiff,2,hem_rect_fill_1um
1,5797.0,4396.0,7.290176,0.2644869089126587,human_correct_label,21128,1,425.tiff,2,hem_rect_fill_1um
2,601.0,2483.0,8.301948,0.25789543986320496,human_correct_label,21122,1,425.tiff,2,hem_rect_fill_1um
3,3134.0,3884.0,5.0488987,0.2450772523880005,human_rejected_label,21127,2,425.tiff,2,hem_rect_fill_1um
4,2218.0,130.0,8.765433,0.24417084455490112,human_correct_label,21114,1,425.tiff,2,hem_rect_fill_1um
5,5513.0,4698.0,6.110528,0.24327906966209412,human_correct_label,21132,1,425.tiff,2,hem_rect_fill_1um
6,3430.0,4205.0,6.907143,0.24232794344425201,human_correct_label,21126,1,425.tiff,2,hem_rect_fill_1um
7,5845.0,4656.0,6.5082927,0.24225759506225586,human_correct_label,21134,1,425.tiff,2,hem_rect_fill_1um
8,6123.0,282.0,6.4844785,0.24140439927577972,human_correct_label,21117,1,425.tiff,2,hem_rect_fill_1um
9,4891.0,2376.0,6.9548073,0.23957405984401703,human_correct_label,21123,1,425.tiff,2,hem_rect_fill_1um
10,1579.0,593.0,7.3776493,0.23841862380504608,human_correct_label,21111,1,425.tiff,2,hem_rect_fill_1um
11,629.0,2429.0,5.793565,0.2346077561378479,human_correct_label,21121,1,425.tiff,2,hem_rect_fill_1um
12,2207.0,51.0,6.7517962,0.23442550003528595,human_correct_label,21115,1,425.tiff,2,hem_rect_fill_1um
13,2909.0,0.0,5.4261713,0.2341291904449463,non_human_findings,-1,0,425.tiff,2,hem_rect_fill_1um
14,6049.0,4083.0,5.3206315,0.2229899764060974,human_rejected_label,21130,2,425.tiff,2,hem_rect_fill_1um
15,3021.0,373.0,6.3437376,0.22135978937149048,non_human_findings,-1,0,425.tiff,2,hem_rect_fill_1um
16,2033.0,869.0,6.5625243,0.22115649282932281,human_correct_label,21112,1,425.tiff,2,hem_rect_fill_1um
17,1511.0,3429.0,5.851379,0.2182149738073349,human_correct_label,21124,1,425.tiff,2,hem_rect_fill_1um
18,1553.0,3049.0,7.252838,0.21420666575431824,human_rejected_label,21135,2,425.tiff,2,hem_rect_fill_1um
19,1681.0,1165.0,6.448301,0.21347975730895996,human_rejected_label,21118,2,425.tiff,2,hem_rect_fill_1um
20,4345.0,2175.0,5.780587,0.21101036667823792,non_human_findings,-1,0,425.tiff,2,hem_rect_fill_1um
21,3340.0,382.0,5.5342073,0.20959027111530304,non_human_findings,-1,0,425.tiff,2,hem_rect_fill_1um
22,3732.0,3845.0,6.4006376,0.20933425426483154,non_human_findings,-1,0,425.tiff,2,hem_rect_fill_1um
23,4845.0,3862.0,5.483456,0.20806363224983215,non_human_findings,-1,0,425.tiff,2,hem_rect_fill_1um
24,6532.0,2841.0,6.1692586,0.20691215991973877,non_human_findings,-1,0,425.tiff,2,hem_rect_fill_1um
25,4218.0,2208.0,5.7860365,0.20644836127758026,non_human_findings,-1,0,425.tiff,2,hem_rect_fill_1um
26,4662.0,78.0,5.262711,0.20643207430839539,non_human_findings,-1,0,425.tiff,2,hem_rect_fill_1um
27,6280.0,506.0,5.9377284,0.2052999883890152,non_human_findings,-1,0,425.tiff,2,hem_rect_fill_1um
28,5409.0,2917.0,6.8809357,0.20482681691646576,non_human_findings,-1,0,425.tiff,2,hem_rect_fill_1um
29,311.0,48.0,5.501472,0.20415903627872467,non_human_findings,-1,0,425.tiff,2,hem_rect_fill_1um
0,490.0,1532.0,4.882463,0.24830272793769836,human_correct_label,21379,1,435.tiff,0,default_51
1,2684.0,481.0,5.5013304,0.24749189615249634,human_correct_label,21357,1,435.tiff,0,default_51
2,1927.0,3697.0,4.0930686,0.24503375589847565,human_rejected_label,21443,2,435.tiff,0,default_51
3,3431.0,616.0,5.518394,0.2391962707042694,human_correct_label,21365,1,435.tiff,0,default_51
4,1659.0,77.0,5.0148816,0.23754246532917023,human_correct_label,21359,1,435.tiff,0,default_51
5,5380.0,1526.0,4.320181,0.23059678077697754,non_human_findings,-1,0,435.tiff,0,default_51
6,5370.0,4789.0,4.3428774,0.22957274317741394,non_human_findings,-1,0,435.tiff,0,default_51
7,5740.0,359.0,4.3622723,0.22716477513313293,human_rejected_label,21371,2,435.tiff,0,default_51
8,1864.0,4144.0,4.549389,0.22513440251350403,human_correct_label,21441,1,435.tiff,0,default_51
9,399.0,1131.0,4.4162297,0.2250099927186966,human_correct_label,21380,1,435.tiff,0,default_51
10,5828.0,4732.0,4.118387,0.22460995614528656,non_human_findings,-1,0,435.tiff,0,default_51
11,1994.0,260.0,4.9889355,0.22399991750717163,human_rejected_label,21363,2,435.tiff,0,default_51
12,549.0,4802.0,4.196254,0.22310985624790192,non_human_findings,-1,0,435.tiff,0,default_51
13,1785.0,1498.0,4.487162,0.22215381264686584,non_human_findings,-1,0,435.tiff,0,default_51
14,2554.0,2572.0,4.156536,0.2220754772424698,non_human_findings,-1,0,435.tiff,0,default_51
15,410.0,1268.0,4.691119,0.22067154943943024,non_human_findings,-1,0,435.tiff,0,default_51
16,2754.0,4545.0,4.088658,0.21903017163276672,human_correct_label,21446,1,435.tiff,0,default_51
17,4239.0,4499.0,4.3569164,0.21888849139213562,non_human_findings,-1,0,435.tiff,0,default_51
18,1110.0,4742.0,4.324018,0.21765896677970886,non_human_findings,-1,0,435.tiff,0,default_51
19,2688.0,4863.0,5.1735525,0.2172584980726242,non_human_findings,-1,0,435.tiff,0,default_51
20,3416.0,4483.0,4.1823974,0.2168101966381073,human_rejected_label,21448,2,435.tiff,0,default_51
21,3066.0,3506.0,4.4994297,0.21415816247463226,human_correct_label,21422,1,435.tiff,0,default_51
22,6483.0,1569.0,4.401621,0.21412315964698792,non_human_findings,-1,0,435.tiff,0,default_51
23,4276.0,4593.0,4.214766,0.21398626267910004,human_rejected_label,21485,2,435.tiff,0,default_51
24,5894.0,3106.0,4.787968,0.21307620406150818,human_correct_label,21436,1,435.tiff,0,default_51
25,4395.0,803.0,4.800964,0.20934157073497772,non_human_findings,-1,0,435.tiff,0,default_51
26,4667.0,4214.0,5.4374657,0.2089821696281433,non_human_findings,-1,0,435.tiff,0,default_51
27,6069.0,1559.0,4.984905,0.20895794034004211,non_human_findings,-1,0,435.tiff,0,default_51
28,4249.0,3046.0,4.467092,0.20840130746364594,non_human_findings,-1,0,435.tiff,0,default_51
29,3588.0,1809.0,4.09697,0.2078866809606552,human_correct_label,21388,1,435.tiff,0,default_51
0,2027.0,3427.0,4.167612,0.261080801486969,human_rejected_label,21417,2,435.tiff,0,hem_rect_fill
1,490.0,1532.0,5.002393,0.24830272793769836,human_correct_label,21379,1,435.tiff,0,hem_rect_fill
2,2684.0,481.0,4.7439637,0.24749189615249634,human_correct_label,21357,1,435.tiff,0,hem_rect_fill
3,1926.0,3695.0,4.6697774,0.24501100182533264,human_rejected_label,21443,2,435.tiff,0,hem_rect_fill
4,3431.0,616.0,5.4283705,0.2391962707042694,human_correct_label,21365,1,435.tiff,0,hem_rect_fill
5,1658.0,76.0,4.692442,0.23754248023033142,human_correct_label,21359,1,435.tiff,0,hem_rect_fill
6,5055.0,257.0,3.8689768,0.23463085293769836,non_human_findings,-1,0,435.tiff,0,hem_rect_fill
7,2789.0,1833.0,4.255445,0.2333553582429886,human_correct_label,21384,1,435.tiff,0,hem_rect_fill
8,599.0,3782.0,4.2468843,0.23190805315971375,human_correct_label,21415,1,435.tiff,0,hem_rect_fill
9,5380.0,1527.0,4.6248813,0.23059676587581635,non_human_findings,-1,0,435.tiff,0,hem_rect_fill
10,5739.0,359.0,4.24809,0.22716477513313293,human_rejected_label,21371,2,435.tiff,0,hem_rect_fill
11,1548.0,4176.0,4.312036,0.22656001150608063,human_correct_label,21439,1,435.tiff,0,hem_rect_fill
12,1864.0,4143.0,3.9869006,0.22513440251350403,human_correct_label,21441,1,435.tiff,0,hem_rect_fill
13,400.0,1131.0,3.9490287,0.22500251233577728,human_correct_label,21380,1,435.tiff,0,hem_rect_fill
14,5828.0,4732.0,4.1442294,0.22460995614528656,non_human_findings,-1,0,435.tiff,0,hem_rect_fill
15,552.0,4802.0,4.4276752,0.2231098711490631,non_human_findings,-1,0,435.tiff,0,hem_rect_fill
16,5899.0,4555.0,4.0464673,0.22282542288303375,non_human_findings,-1,0,435.tiff,0,hem_rect_fill
17,1786.0,1500.0,4.684637,0.22174257040023804,non_human_findings,-1,0,435.tiff,0,hem_rect_fill
18,4551.0,4390.0,4.0058722,0.22125135362148285,non_human_findings,-1,0,435.tiff,0,hem_rect_fill
19,409.0,1267.0,4.023936,0.22053676843643188,non_human_findings,-1,0,435.tiff,0,hem_rect_fill
20,1732.0,1096.0,3.7958655,0.2202165424823761,human_rejected_label,21383,2,435.tiff,0,hem_rect_fill
21,2755.0,4544.0,4.2143307,0.219591423869133,human_correct_label,21446,1,435.tiff,0,hem_rect_fill
22,4237.0,4501.0,4.1461563,0.21888847649097443,non_human_findings,-1,0,435.tiff,0,hem_rect_fill
23,1109.0,4740.0,4.3590193,0.21765896677970886,non_human_findings,-1,0,435.tiff,0,hem_rect_fill
24,2690.0,4864.0,4.701113,0.2172584980726242,non_human_findings,-1,0,435.tiff,0,hem_rect_fill
25,3416.0,4482.0,4.2392087,0.2168101966381073,human_rejected_label,21448,2,435.tiff,0,hem_rect_fill
26,3066.0,3506.0,4.6159625,0.21415816247463226,human_correct_label,21422,1,435.tiff,0,hem_rect_fill
27,6483.0,1569.0,4.2960734,0.21412315964698792,non_human_findings,-1,0,435.tiff,0,hem_rect_fill
28,5894.0,3106.0,5.002287,0.21307620406150818,human_correct_label,21436,1,435.tiff,0,hem_rect_fill
29,5334.0,3889.0,3.9319792,0.21036262810230255,non_human_findings,-1,0,435.tiff,0,hem_rect_fill
0,2025.0,3428.0,4.1171966,0.261080801486969,human_rejected_label,21417,2,435.tiff,0,hem_rect_fill_1um
1,490.0,1532.0,4.912891,0.24830272793769836,human_correct_label,21379,1,435.tiff,0,hem_rect_fill_1um
2,2684.0,481.0,4.7225237,0.24749189615249634,human_correct_label,21357,1,435.tiff,0,hem_rect_fill_1um
3,1927.0,3696.0,4.711637,0.24503377079963684,human_rejected_label,21443,2,435.tiff,0,hem_rect_fill_1um
4,3431.0,616.0,5.4438987,0.2391962707042694,human_correct_label,21365,1,435.tiff,0,hem_rect_fill_1um
5,1658.0,76.0,4.8277173,0.23754248023033142,human_correct_label,21359,1,435.tiff,0,hem_rect_fill_1um
6,5055.0,257.0,3.9170232,0.23463085293769836,non_human_findings,-1,0,435.tiff,0,hem_rect_fill_1um
7,2789.0,1833.0,4.1857452,0.2333553582429886,human_correct_label,21384,1,435.tiff,0,hem_rect_fill_1um
8,599.0,3781.0,4.255846,0.23190806806087494,human_correct_label,21415,1,435.tiff,0,hem_rect_fill_1um
9,5380.0,1527.0,4.591255,0.23059676587581635,non_human_findings,-1,0,435.tiff,0,hem_rect_fill_1um
10,5739.0,359.0,4.218494,0.22716477513313293,human_rejected_label,21371,2,435.tiff,0,hem_rect_fill_1um
11,1547.0,4177.0,4.321186,0.22656002640724182,human_correct_label,21439,1,435.tiff,0,hem_rect_fill_1um
12,1864.0,4144.0,4.2498245,0.22513440251350403,human_correct_label,21441,1,435.tiff,0,hem_rect_fill_1um
13,399.0,1131.0,3.8971086,0.2250099927186966,human_correct_label,21380,1,435.tiff,0,hem_rect_fill_1um
14,5828.0,4732.0,4.110861,0.22460995614528656,non_human_findings,-1,0,435.tiff,0,hem_rect_fill_1um
15,550.0,4802.0,4.5234184,0.2231098711490631,non_human_findings,-1,0,435.tiff,0,hem_rect_fill_1um
16,5898.0,4556.0,3.937252,0.22282542288303375,non_human_findings,-1,0,435.tiff,0,hem_rect_fill_1um
17,1786.0,1500.0,4.742522,0.22174257040023804,non_human_findings,-1,0,435.tiff,0,hem_rect_fill_1um
18,4551.0,4390.0,3.7762873,0.22125135362148285,non_human_findings,-1,0,435.tiff,0,hem_rect_fill_1um
19,408.0,1267.0,4.03405,0.22053472697734833,non_human_findings,-1,0,435.tiff,0,hem_rect_fill_1um
20,5751.0,4877.0,3.7395098,0.22001595795154572,human_rejected_label,21459,2,435.tiff,0,hem_rect_fill_1um
21,2755.0,4545.0,4.3070416,0.2195914089679718,human_correct_label,21446,1,435.tiff,0,hem_rect_fill_1um
22,4236.0,4500.0,4.2627068,0.21888847649097443,non_human_findings,-1,0,435.tiff,0,hem_rect_fill_1um
23,1109.0,4741.0,4.452028,0.21765896677970886,non_human_findings,-1,0,435.tiff,0,hem_rect_fill_1um
24,2689.0,4864.0,4.686966,0.2172585129737854,non_human_findings,-1,0,435.tiff,0,hem_rect_fill_1um
25,3415.0,4482.0,4.320147,0.2168101966381073,human_rejected_label,21448,2,435.tiff,0,hem_rect_fill_1um
26,3066.0,3506.0,4.50486,0.21415816247463226,human_correct_label,21422,1,435.tiff,0,hem_rect_fill_1um
27,6482.0,1569.0,4.3714113,0.21412315964698792,non_human_findings,-1,0,435.tiff,0,hem_rect_fill_1um
28,5895.0,3108.0,4.8994794,0.21307621896266937,human_correct_label,21436,1,435.tiff,0,hem_rect_fill_1um
29,3959.0,609.0,3.9823213,0.2109948843717575,non_human_findings,-1,0,435.tiff,0,hem_rect_fill_1um
0,2033.0,3423.0,5.1272397,0.2611115276813507,human_rejected_label,21417,2,435.tiff,1,default_51
1,490.0,1541.0,5.1011505,0.24840675294399261,human_correct_label,21379,1,435.tiff,1,default_51
2,2679.0,485.0,5.5752487,0.24749189615249634,human_correct_label,21357,1,435.tiff,1,default_51
3,1924.0,3702.0,4.4452,0.24476924538612366,human_rejected_label,21443,2,435.tiff,1,default_51
4,3429.0,623.0,5.415536,0.23919625580310822,human_correct_label,21365,1,435.tiff,1,default_51
5,1656.0,87.0,4.3930902,0.23754246532917023,human_correct_label,21359,1,435.tiff,1,default_51
6,2788.0,1836.0,5.861116,0.2333553582429886,human_correct_label,21384,1,435.tiff,1,default_51
7,599.0,3788.0,4.8066587,0.23189741373062134,human_correct_label,21415,1,435.tiff,1,default_51
8,5380.0,1536.0,5.549598,0.23059678077697754,non_human_findings,-1,0,435.tiff,1,default_51
9,5740.0,363.0,5.816074,0.22716477513313293,human_rejected_label,21371,2,435.tiff,1,default_51
10,1546.0,4181.0,6.1333346,0.22656001150608063,human_correct_label,21439,1,435.tiff,1,default_51
11,5829.0,4726.0,5.293282,0.22627408802509308,non_human_findings,-1,0,435.tiff,1,default_51
12,1375.0,1013.0,4.6311073,0.22609344124794006,non_human_findings,-1,0,435.tiff,1,default_51
13,1869.0,4148.0,4.4847474,0.22513440251350403,human_correct_label,21441,1,435.tiff,1,default_51
14,396.0,1139.0,5.1711607,0.2250100076198578,human_correct_label,21380,1,435.tiff,1,default_51
15,4551.0,4399.0,4.713227,0.223897323012352,non_human_findings,-1,0,435.tiff,1,default_51
16,6215.0,2947.0,4.8814964,0.22320221364498138,non_human_findings,-1,0,435.tiff,1,default_51
17,555.0,4806.0,4.8528943,0.22300761938095093,non_human_findings,-1,0,435.tiff,1,default_51
18,5898.0,4558.0,5.0319133,0.22282542288303375,non_human_findings,-1,0,435.tiff,1,default_51
19,1374.0,4403.0,4.4824123,0.22223125398159027,human_correct_label,21438,1,435.tiff,1,default_51
20,1784.0,1507.0,5.95059,0.22166305780410767,non_human_findings,-1,0,435.tiff,1,default_51
21,408.0,1272.0,5.7378964,0.22053472697734833,non_human_findings,-1,0,435.tiff,1,default_51
22,5749.0,4881.0,4.5383086,0.2199784517288208,human_rejected_label,21459,2,435.tiff,1,default_51
23,2124.0,2123.0,4.4209733,0.21905291080474854,non_human_findings,-1,0,435.tiff,1,default_51
24,5877.0,1464.0,5.260525,0.2189444601535797,human_rejected_label,21472,2,435.tiff,1,default_51
25,2757.0,4550.0,4.6033397,0.21838918328285217,human_correct_label,21446,1,435.tiff,1,default_51
26,2690.0,4870.0,5.117862,0.2172585129737854,non_human_findings,-1,0,435.tiff,1,default_51
27,3416.0,4486.0,5.3217716,0.21710264682769775,human_rejected_label,21448,2,435.tiff,1,default_51
28,3064.0,3511.0,5.8186936,0.21702302992343903,human_correct_label,21422,1,435.tiff,1,default_51
29,1088.0,2603.0,5.0247602,0.21409648656845093,non_human_findings,-1,0,435.tiff,1,default_51
0,2028.0,3435.0,4.5145106,0.25907567143440247,human_rejected_label,21417,2,435.tiff,1,hem_rect_fill
1,490.0,1541.0,5.079546,0.24840675294399261,human_correct_label,21379,1,435.tiff,1,hem_rect_fill
2,2680.0,485.0,5.6857586,0.24749186635017395,human_correct_label,21357,1,435.tiff,1,hem_rect_fill
3,1924.0,3701.0,4.347829,0.24476926028728485,human_rejected_label,21443,2,435.tiff,1,hem_rect_fill
4,3428.0,623.0,5.4443173,0.2391962707042694,human_correct_label,21365,1,435.tiff,1,hem_rect_fill
5,2787.0,1836.0,5.667376,0.2333553433418274,human_correct_label,21384,1,435.tiff,1,hem_rect_fill
6,599.0,3788.0,4.6225405,0.23189741373062134,human_correct_label,21415,1,435.tiff,1,hem_rect_fill
7,5380.0,1536.0,5.404493,0.23059678077697754,non_human_findings,-1,0,435.tiff,1,hem_rect_fill
8,5740.0,363.0,5.596065,0.22716477513313293,human_rejected_label,21371,2,435.tiff,1,hem_rect_fill
9,1546.0,4180.0,6.0736046,0.22656001150608063,human_correct_label,21439,1,435.tiff,1,hem_rect_fill
10,1375.0,1013.0,4.502831,0.22609344124794006,non_human_findings,-1,0,435.tiff,1,hem_rect_fill
11,1869.0,4148.0,4.5249715,0.22513440251350403,human_correct_label,21441,1,435.tiff,1,hem_rect_fill
12,395.0,1139.0,4.8535743,0.2250099927186966,human_correct_label,21380,1,435.tiff,1,hem_rect_fill
13,4551.0,4398.0,4.5312624,0.22356383502483368,non_human_findings,-1,0,435.tiff,1,hem_rect_fill
14,554.0,4805.0,4.642682,0.22300760447978973,non_human_findings,-1,0,435.tiff,1,hem_rect_fill
15,5898.0,4559.0,4.60669,0.22282540798187256,non_human_findings,-1,0,435.tiff,1,hem_rect_fill
16,5827.0,4737.0,5.1738257,0.22242827713489532,non_human_findings,-1,0,435.tiff,1,hem_rect_fill
17,1784.0,1506.0,5.8638024,0.221574604511261,non_human_findings,-1,0,435.tiff,1,hem_rect_fill
18,408.0,1272.0,5.60418,0.22053472697734833,non_human_findings,-1,0,435.tiff,1,hem_rect_fill
19,5749.0,4880.0,4.531856,0.22001956403255463,human_rejected_label,21459,2,435.tiff,1,hem_rect_fill
20,2123.0,2121.0,4.4234724,0.2191338986158371,non_human_findings,-1,0,435.tiff,1,hem_rect_fill
21,5877.0,1464.0,5.2887826,0.2189444601535797,human_rejected_label,21472,2,435.tiff,1,hem_rect_fill
22,2756.0,4549.0,4.3539453,0.21878406405448914,human_correct_label,21446,1,435.tiff,1,hem_rect_fill
23,2690.0,4870.0,5.0814147,0.2172585129737854,non_human_findings,-1,0,435.tiff,1,hem_rect_fill
24,3417.0,4486.0,5.5403295,0.21710263192653656,human_rejected_label,21448,2,435.tiff,1,hem_rect_fill
25,3064.0,3511.0,5.655297,0.21702302992343903,human_correct_label,21422,1,435.tiff,1,hem_rect_fill
26,1088.0,2604.0,4.8350673,0.21409650146961212,non_human_findings,-1,0,435.tiff,1,hem_rect_fill
27,5441.0,849.0,4.345197,0.2132997065782547,non_human_findings,-1,0,435.tiff,1,hem_rect_fill
28,5893.0,3111.0,5.4004393,0.21307621896266937,human_correct_label,21436,1,435.tiff,1,hem_rect_fill
29,3246.0,4932.0,4.4949675,0.20642223954200745,non_human_findings,-1,0,435.tiff,1,hem_rect_fill
0,2034.0,3423.0,4.6309094,0.2611309587955475,human_rejected_label,21417,2,435.tiff,1,hem_rect_fill_1um
1,490.0,1541.0,5.094103,0.24840675294399261,human_correct_label,21379,1,435.tiff,1,hem_rect_fill_1um
2,2680.0,485.0,5.703104,0.24749186635017395,human_correct_label,21357,1,435.tiff,1,hem_rect_fill_1um
3,1924.0,3701.0,4.3623476,0.24476926028728485,human_rejected_label,21443,2,435.tiff,1,hem_rect_fill_1um
4,3429.0,623.0,5.4421625,0.23919625580310822,human_correct_label,21365,1,435.tiff,1,hem_rect_fill_1um
5,2787.0,1836.0,5.6615605,0.2333553433418274,human_correct_label,21384,1,435.tiff,1,hem_rect_fill_1um
6,599.0,3788.0,4.7035,0.23189741373062134,human_correct_label,21415,1,435.tiff,1,hem_rect_fill_1um
7,5380.0,1536.0,5.458471,0.23059678077697754,non_human_findings,-1,0,435.tiff,1,hem_rect_fill_1um
8,5740.0,363.0,5.735992,0.22716477513313293,human_rejected_label,21371,2,435.tiff,1,hem_rect_fill_1um
9,1546.0,4180.0,6.064659,0.22656001150608063,human_correct_label,21439,1,435.tiff,1,hem_rect_fill_1um
10,1376.0,1012.0,4.4734607,0.22606155276298523,non_human_findings,-1,0,435.tiff,1,hem_rect_fill_1um
11,5830.0,4729.0,5.3330126,0.22529128193855286,non_human_findings,-1,0,435.tiff,1,hem_rect_fill_1um
12,1869.0,4148.0,4.5570645,0.22513440251350403,human_correct_label,21441,1,435.tiff,1,hem_rect_fill_1um
13,395.0,1139.0,4.8854403,0.2250099927186966,human_correct_label,21380,1,435.tiff,1,hem_rect_fill_1um
14,4551.0,4399.0,4.4678636,0.223897323012352,non_human_findings,-1,0,435.tiff,1,hem_rect_fill_1um
15,554.0,4806.0,4.690491,0.22300760447978973,non_human_findings,-1,0,435.tiff,1,hem_rect_fill_1um
16,5898.0,4559.0,4.7784715,0.22282540798187256,non_human_findings,-1,0,435.tiff,1,hem_rect_fill_1um
17,1784.0,1506.0,5.884684,0.221574604511261,non_human_findings,-1,0,435.tiff,1,hem_rect_fill_1um
18,408.0,1272.0,5.640185,0.22053472697734833,non_human_findings,-1,0,435.tiff,1,hem_rect_fill_1um
19,5749.0,4880.0,4.5070124,0.22001956403255463,human_rejected_label,21459,2,435.tiff,1,hem_rect_fill_1um
20,2123.0,2121.0,4.4979544,0.2191338986158371,non_human_findings,-1,0,435.tiff,1,hem_rect_fill_1um
21,5878.0,1463.0,5.3387465,0.21894444525241852,human_rejected_label,21472,2,435.tiff,1,hem_rect_fill_1um
22,2756.0,4549.0,4.375029,0.21878406405448914,human_correct_label,21446,1,435.tiff,1,hem_rect_fill_1um
23,2689.0,4870.0,5.150371,0.2172584980726242,non_human_findings,-1,0,435.tiff,1,hem_rect_fill_1um
24,3416.0,4487.0,5.541912,0.21713224053382874,human_rejected_label,21448,2,435.tiff,1,hem_rect_fill_1um
25,3064.0,3511.0,5.7498097,0.21702302992343903,human_correct_label,21422,1,435.tiff,1,hem_rect_fill_1um
26,1088.0,2603.0,4.888841,0.21409648656845093,non_human_findings,-1,0,435.tiff,1,hem_rect_fill_1um
27,5441.0,849.0,4.4078155,0.2132997065782547,non_human_findings,-1,0,435.tiff,1,hem_rect_fill_1um
28,5893.0,3111.0,5.415498,0.21307621896266937,human_correct_label,21436,1,435.tiff,1,hem_rect_fill_1um
29,3246.0,4932.0,4.5997095,0.20642223954200745,non_human_findings,-1,0,435.tiff,1,hem_rect_fill_1um
0,487.0,1527.0,6.5140576,0.24830275774002075,human_correct_label,21379,1,435.tiff,2,default_51
1,2681.0,477.0,5.0186553,0.24749186635017395,human_correct_label,21357,1,435.tiff,2,default_51
2,1924.0,3693.0,6.0486693,0.24476926028728485,human_rejected_label,21443,2,435.tiff,2,default_51
3,3429.0,611.0,6.604887,0.23919625580310822,human_correct_label,21365,1,435.tiff,2,default_51
4,597.0,3776.0,5.4556417,0.23232661187648773,human_correct_label,21415,1,435.tiff,2,default_51
5,6576.0,1393.0,5.5753093,0.23176774382591248,non_human_findings,-1,0,435.tiff,2,default_51
6,5378.0,1523.0,5.611991,0.23071661591529846,non_human_findings,-1,0,435.tiff,2,default_51
7,5735.0,353.0,5.012094,0.22716476023197174,human_rejected_label,21371,2,435.tiff,2,default_51
8,1543.0,4171.0,4.835619,0.22656001150608063,human_correct_label,21439,1,435.tiff,2,default_51
9,1862.0,4137.0,5.2961903,0.22513441741466522,human_correct_label,21441,1,435.tiff,2,default_51
10,398.0,1125.0,4.75552,0.2250099927186966,human_correct_label,21380,1,435.tiff,2,default_51
11,1984.0,258.0,4.720356,0.2243868112564087,human_rejected_label,21363,2,435.tiff,2,default_51
12,549.0,4795.0,5.7352643,0.22335579991340637,non_human_findings,-1,0,435.tiff,2,default_51
13,1782.0,1493.0,6.1220164,0.22175411880016327,non_human_findings,-1,0,435.tiff,2,default_51
14,6214.0,2934.0,5.160633,0.2216808944940567,non_human_findings,-1,0,435.tiff,2,default_51
15,5014.0,246.0,4.7432985,0.2213740199804306,non_human_findings,-1,0,435.tiff,2,default_51
16,1789.0,4501.0,4.8802047,0.21937993168830872,non_human_findings,-1,0,435.tiff,2,default_51
17,4232.0,4495.0,5.7950583,0.21888847649097443,non_human_findings,-1,0,435.tiff,2,default_51
18,2753.0,4541.0,5.7645473,0.21839135885238647,human_correct_label,21446,1,435.tiff,2,default_51
19,1109.0,4738.0,5.9615483,0.21782732009887695,non_human_findings,-1,0,435.tiff,2,default_51
20,2687.0,4857.0,7.0227933,0.2172584980726242,non_human_findings,-1,0,435.tiff,2,default_51
21,4548.0,4382.0,5.0712366,0.21685564517974854,non_human_findings,-1,0,435.tiff,2,default_51
22,3412.0,4476.0,4.826475,0.2168101966381073,human_rejected_label,21448,2,435.tiff,2,default_51
23,5833.0,2439.0,5.1657524,0.21584951877593994,human_correct_label,21405,1,435.tiff,2,default_51
24,4254.0,4588.0,5.1026783,0.21466302871704102,human_rejected_label,21485,2,435.tiff,2,default_51
25,6480.0,1564.0,6.4298444,0.21412315964698792,non_human_findings,-1,0,435.tiff,2,default_51
26,5892.0,3101.0,5.508099,0.21307621896266937,human_correct_label,21436,1,435.tiff,2,default_51
27,4247.0,3042.0,5.4070907,0.21054349839687347,non_human_findings,-1,0,435.tiff,2,default_51
28,3956.0,605.0,5.3637605,0.21023251116275787,non_human_findings,-1,0,435.tiff,2,default_51
29,4666.0,4210.0,5.386264,0.2099248766899109,non_human_findings,-1,0,435.tiff,2,default_51
0,2023.0,3424.0,4.914956,0.2610808312892914,human_rejected_label,21417,2,435.tiff,2,hem_rect_fill
1,488.0,1527.0,6.883829,0.24830275774002075,human_correct_label,21379,1,435.tiff,2,hem_rect_fill
2,2681.0,478.0,5.0313196,0.24749189615249634,human_correct_label,21357,1,435.tiff,2,hem_rect_fill
3,1923.0,3690.0,5.696492,0.24467942118644714,human_rejected_label,21443,2,435.tiff,2,hem_rect_fill
4,3429.0,610.0,6.323086,0.23919625580310822,human_correct_label,21365,1,435.tiff,2,hem_rect_fill
5,5054.0,256.0,4.670521,0.23445867002010345,non_human_findings,-1,0,435.tiff,2,hem_rect_fill
