file_name,tumor_type,seed_index,z,n_at_z
459.tiff,canine soft tissue sarcoma,1,5.7,25
459.tiff,canine soft tissue sarcoma,1,5.75,23
459.tiff,canine soft tissue sarcoma,1,5.8,22
459.tiff,canine soft tissue sarcoma,1,5.85,20
459.tiff,canine soft tissue sarcoma,1,5.9,15
459.tiff,canine soft tissue sarcoma,1,5.95,14
459.tiff,canine soft tissue sarcoma,1,6.0,12
459.tiff,canine soft tissue sarcoma,2,0.0,16974
459.tiff,canine soft tissue sarcoma,2,0.05,16935
459.tiff,canine soft tissue sarcoma,2,0.1,16896
459.tiff,canine soft tissue sarcoma,2,0.15,16851
459.tiff,canine soft tissue sarcoma,2,0.2,16785
459.tiff,canine soft tissue sarcoma,2,0.25,16717
459.tiff,canine soft tissue sarcoma,2,0.3,16642
459.tiff,canine soft tissue sarcoma,2,0.35,16563
459.tiff,canine soft tissue sarcoma,2,0.4,16458
459.tiff,canine soft tissue sarcoma,2,0.45,16352
459.tiff,canine soft tissue sarcoma,2,0.5,16235
459.tiff,canine soft tissue sarcoma,2,0.55,16124
459.tiff,canine soft tissue sarcoma,2,0.6,16012
459.tiff,canine soft tissue sarcoma,2,0.65,15890
459.tiff,canine soft tissue sarcoma,2,0.7,15795
459.tiff,canine soft tissue sarcoma,2,0.75,15664
459.tiff,canine soft tissue sarcoma,2,0.8,15546
459.tiff,canine soft tissue sarcoma,2,0.85,15416
459.tiff,canine soft tissue sarcoma,2,0.9,15281
459.tiff,canine soft tissue sarcoma,2,0.95,15169
459.tiff,canine soft tissue sarcoma,2,1.0,15015
459.tiff,canine soft tissue sarcoma,2,1.05,14859
459.tiff,canine soft tissue sarcoma,2,1.1,14711
459.tiff,canine soft tissue sarcoma,2,1.15,14573
459.tiff,canine soft tissue sarcoma,2,1.2,14413
459.tiff,canine soft tissue sarcoma,2,1.25,14266
459.tiff,canine soft tissue sarcoma,2,1.3,14118
459.tiff,canine soft tissue sarcoma,2,1.35,13965
459.tiff,canine soft tissue sarcoma,2,1.4,13806
459.tiff,canine soft tissue sarcoma,2,1.45,13635
459.tiff,canine soft tissue sarcoma,2,1.5,13445
459.tiff,canine soft tissue sarcoma,2,1.55,13215
459.tiff,canine soft tissue sarcoma,2,1.6,13017
459.tiff,canine soft tissue sarcoma,2,1.65,12804
459.tiff,canine soft tissue sarcoma,2,1.7,12595
459.tiff,canine soft tissue sarcoma,2,1.75,12356
459.tiff,canine soft tissue sarcoma,2,1.8,12149
459.tiff,canine soft tissue sarcoma,2,1.85,11873
459.tiff,canine soft tissue sarcoma,2,1.9,11622
459.tiff,canine soft tissue sarcoma,2,1.95,11353
459.tiff,canine soft tissue sarcoma,2,2.0,11050
459.tiff,canine soft tissue sarcoma,2,2.05,10758
459.tiff,canine soft tissue sarcoma,2,2.1,10458
459.tiff,canine soft tissue sarcoma,2,2.15,10145
459.tiff,canine soft tissue sarcoma,2,2.2,9823
459.tiff,canine soft tissue sarcoma,2,2.25,9478
459.tiff,canine soft tissue sarcoma,2,2.3,9137
459.tiff,canine soft tissue sarcoma,2,2.35,8781
459.tiff,canine soft tissue sarcoma,2,2.4,8444
459.tiff,canine soft tissue sarcoma,2,2.45,8087
459.tiff,canine soft tissue sarcoma,2,2.5,7701
459.tiff,canine soft tissue sarcoma,2,2.55,7389
459.tiff,canine soft tissue sarcoma,2,2.6,7063
459.tiff,canine soft tissue sarcoma,2,2.65,6722
459.tiff,canine soft tissue sarcoma,2,2.7,6398
459.tiff,canine soft tissue sarcoma,2,2.75,6091
459.tiff,canine soft tissue sarcoma,2,2.8,5783
459.tiff,canine soft tissue sarcoma,2,2.85,5478
459.tiff,canine soft tissue sarcoma,2,2.9,5162
459.tiff,canine soft tissue sarcoma,2,2.95,4863
459.tiff,canine soft tissue sarcoma,2,3.0,4556
459.tiff,canine soft tissue sarcoma,2,3.05,4271
459.tiff,canine soft tissue sarcoma,2,3.1,3986
459.tiff,canine soft tissue sarcoma,2,3.15,3734
459.tiff,canine soft tissue sarcoma,2,3.2,3480
459.tiff,canine soft tissue sarcoma,2,3.25,3240
459.tiff,canine soft tissue sarcoma,2,3.3,3014
459.tiff,canine soft tissue sarcoma,2,3.35,2782
459.tiff,canine soft tissue sarcoma,2,3.4,2569
459.tiff,canine soft tissue sarcoma,2,3.45,2374
459.tiff,canine soft tissue sarcoma,2,3.5,2197
459.tiff,canine soft tissue sarcoma,2,3.55,2018
459.tiff,canine soft tissue sarcoma,2,3.6,1870
459.tiff,canine soft tissue sarcoma,2,3.65,1713
459.tiff,canine soft tissue sarcoma,2,3.7,1585
459.tiff,canine soft tissue sarcoma,2,3.75,1451
459.tiff,canine soft tissue sarcoma,2,3.8,1347
459.tiff,canine soft tissue sarcoma,2,3.85,1236
459.tiff,canine soft tissue sarcoma,2,3.9,1118
459.tiff,canine soft tissue sarcoma,2,3.95,1015
459.tiff,canine soft tissue sarcoma,2,4.0,927
459.tiff,canine soft tissue sarcoma,2,4.05,835
459.tiff,canine soft tissue sarcoma,2,4.1,768
459.tiff,canine soft tissue sarcoma,2,4.15,684
459.tiff,canine soft tissue sarcoma,2,4.2,629
459.tiff,canine soft tissue sarcoma,2,4.25,590
459.tiff,canine soft tissue sarcoma,2,4.3,533
459.tiff,canine soft tissue sarcoma,2,4.35,485
459.tiff,canine soft tissue sarcoma,2,4.4,445
459.tiff,canine soft tissue sarcoma,2,4.45,405
459.tiff,canine soft tissue sarcoma,2,4.5,365
459.tiff,canine soft tissue sarcoma,2,4.55,316
459.tiff,canine soft tissue sarcoma,2,4.6,301
459.tiff,canine soft tissue sarcoma,2,4.65,270
459.tiff,canine soft tissue sarcoma,2,4.7,239
459.tiff,canine soft tissue sarcoma,2,4.75,222
459.tiff,canine soft tissue sarcoma,2,4.8,196
459.tiff,canine soft tissue sarcoma,2,4.85,179
459.tiff,canine soft tissue sarcoma,2,4.9,164
459.tiff,canine soft tissue sarcoma,2,4.95,148
459.tiff,canine soft tissue sarcoma,2,5.0,137
459.tiff,canine soft tissue sarcoma,2,5.05,125
459.tiff,canine soft tissue sarcoma,2,5.1,114
459.tiff,canine soft tissue sarcoma,2,5.15,108
459.tiff,canine soft tissue sarcoma,2,5.2,92
459.tiff,canine soft tissue sarcoma,2,5.25,85
459.tiff,canine soft tissue sarcoma,2,5.3,82
459.tiff,canine soft tissue sarcoma,2,5.35,74
459.tiff,canine soft tissue sarcoma,2,5.4,67
459.tiff,canine soft tissue sarcoma,2,5.45,60
459.tiff,canine soft tissue sarcoma,2,5.5,56
459.tiff,canine soft tissue sarcoma,2,5.55,48
459.tiff,canine soft tissue sarcoma,2,5.6,44
459.tiff,canine soft tissue sarcoma,2,5.65,39
459.tiff,canine soft tissue sarcoma,2,5.7,36
459.tiff,canine soft tissue sarcoma,2,5.75,31
459.tiff,canine soft tissue sarcoma,2,5.8,25
459.tiff,canine soft tissue sarcoma,2,5.85,23
459.tiff,canine soft tissue sarcoma,2,5.9,21
459.tiff,canine soft tissue sarcoma,2,5.95,18
459.tiff,canine soft tissue sarcoma,2,6.0,16
459.tiff,canine soft tissue sarcoma,3,0.0,15579
459.tiff,canine soft tissue sarcoma,3,0.05,15521
459.tiff,canine soft tissue sarcoma,3,0.1,15447
459.tiff,canine soft tissue sarcoma,3,0.15,15365
459.tiff,canine soft tissue sarcoma,3,0.2,15300
459.tiff,canine soft tissue sarcoma,3,0.25,15206
459.tiff,canine soft tissue sarcoma,3,0.3,15112
459.tiff,canine soft tissue sarcoma,3,0.35,15008
459.tiff,canine soft tissue sarcoma,3,0.4,14903
459.tiff,canine soft tissue sarcoma,3,0.45,14797
459.tiff,canine soft tissue sarcoma,3,0.5,14696
459.tiff,canine soft tissue sarcoma,3,0.55,14573
459.tiff,canine soft tissue sarcoma,3,0.6,14458
459.tiff,canine soft tissue sarcoma,3,0.65,14347
459.tiff,canine soft tissue sarcoma,3,0.7,14225
459.tiff,canine soft tissue sarcoma,3,0.75,14106
459.tiff,canine soft tissue sarcoma,3,0.8,13976
459.tiff,canine soft tissue sarcoma,3,0.85,13839
459.tiff,canine soft tissue sarcoma,3,0.9,13721
459.tiff,canine soft tissue sarcoma,3,0.95,13598
459.tiff,canine soft tissue sarcoma,3,1.0,13446
459.tiff,canine soft tissue sarcoma,3,1.05,13313
459.tiff,canine soft tissue sarcoma,3,1.1,13177
459.tiff,canine soft tissue sarcoma,3,1.15,13026
459.tiff,canine soft tissue sarcoma,3,1.2,12881
459.tiff,canine soft tissue sarcoma,3,1.25,12736
459.tiff,canine soft tissue sarcoma,3,1.3,12565
459.tiff,canine soft tissue sarcoma,3,1.35,12385
459.tiff,canine soft tissue sarcoma,3,1.4,12196
459.tiff,canine soft tissue sarcoma,3,1.45,12017
459.tiff,canine soft tissue sarcoma,3,1.5,11838
459.tiff,canine soft tissue sarcoma,3,1.55,11649
459.tiff,canine soft tissue sarcoma,3,1.6,11442
459.tiff,canine soft tissue sarcoma,3,1.65,11219
459.tiff,canine soft tissue sarcoma,3,1.7,10994
459.tiff,canine soft tissue sarcoma,3,1.75,10772
459.tiff,canine soft tissue sarcoma,3,1.8,10538
459.tiff,canine soft tissue sarcoma,3,1.85,10290
459.tiff,canine soft tissue sarcoma,3,1.9,10030
459.tiff,canine soft tissue sarcoma,3,1.95,9745
459.tiff,canine soft tissue sarcoma,3,2.0,9474
459.tiff,canine soft tissue sarcoma,3,2.05,9182
459.tiff,canine soft tissue sarcoma,3,2.1,8889
459.tiff,canine soft tissue sarcoma,3,2.15,8588
459.tiff,canine soft tissue sarcoma,3,2.2,8312
459.tiff,canine soft tissue sarcoma,3,2.25,7965
459.tiff,canine soft tissue sarcoma,3,2.3,7674
459.tiff,canine soft tissue sarcoma,3,2.35,7342
459.tiff,canine soft tissue sarcoma,3,2.4,7025
459.tiff,canine soft tissue sarcoma,3,2.45,6679
459.tiff,canine soft tissue sarcoma,3,2.5,6393
459.tiff,canine soft tissue sarcoma,3,2.55,6055
459.tiff,canine soft tissue sarcoma,3,2.6,5762
459.tiff,canine soft tissue sarcoma,3,2.65,5474
459.tiff,canine soft tissue sarcoma,3,2.7,5136
459.tiff,canine soft tissue sarcoma,3,2.75,4851
459.tiff,canine soft tissue sarcoma,3,2.8,4569
459.tiff,canine soft tissue sarcoma,3,2.85,4307
459.tiff,canine soft tissue sarcoma,3,2.9,4053
459.tiff,canine soft tissue sarcoma,3,2.95,3822
459.tiff,canine soft tissue sarcoma,3,3.0,3560
459.tiff,canine soft tissue sarcoma,3,3.05,3308
459.tiff,canine soft tissue sarcoma,3,3.1,3105
459.tiff,canine soft tissue sarcoma,3,3.15,2888
459.tiff,canine soft tissue sarcoma,3,3.2,2658
459.tiff,canine soft tissue sarcoma,3,3.25,2459
459.tiff,canine soft tissue sarcoma,3,3.3,2271
459.tiff,canine soft tissue sarcoma,3,3.35,2092
459.tiff,canine soft tissue sarcoma,3,3.4,1941
459.tiff,canine soft tissue sarcoma,3,3.45,1784
459.tiff,canine soft tissue sarcoma,3,3.5,1639
459.tiff,canine soft tissue sarcoma,3,3.55,1502
459.tiff,canine soft tissue sarcoma,3,3.6,1367
459.tiff,canine soft tissue sarcoma,3,3.65,1243
459.tiff,canine soft tissue sarcoma,3,3.7,1137
459.tiff,canine soft tissue sarcoma,3,3.75,1023
459.tiff,canine soft tissue sarcoma,3,3.8,939
459.tiff,canine soft tissue sarcoma,3,3.85,864
459.tiff,canine soft tissue sarcoma,3,3.9,781
459.tiff,canine soft tissue sarcoma,3,3.95,719
459.tiff,canine soft tissue sarcoma,3,4.0,669
459.tiff,canine soft tissue sarcoma,3,4.05,607
459.tiff,canine soft tissue sarcoma,3,4.1,549
459.tiff,canine soft tissue sarcoma,3,4.15,493
459.tiff,canine soft tissue sarcoma,3,4.2,452
459.tiff,canine soft tissue sarcoma,3,4.25,405
459.tiff,canine soft tissue sarcoma,3,4.3,361
459.tiff,canine soft tissue sarcoma,3,4.35,315
459.tiff,canine soft tissue sarcoma,3,4.4,279
459.tiff,canine soft tissue sarcoma,3,4.45,255
459.tiff,canine soft tissue sarcoma,3,4.5,227
459.tiff,canine soft tissue sarcoma,3,4.55,217
459.tiff,canine soft tissue sarcoma,3,4.6,197
459.tiff,canine soft tissue sarcoma,3,4.65,183
459.tiff,canine soft tissue sarcoma,3,4.7,169
459.tiff,canine soft tissue sarcoma,3,4.75,155
459.tiff,canine soft tissue sarcoma,3,4.8,144
459.tiff,canine soft tissue sarcoma,3,4.85,129
459.tiff,canine soft tissue sarcoma,3,4.9,121
459.tiff,canine soft tissue sarcoma,3,4.95,112
459.tiff,canine soft tissue sarcoma,3,5.0,104
459.tiff,canine soft tissue sarcoma,3,5.05,99
459.tiff,canine soft tissue sarcoma,3,5.1,87
459.tiff,canine soft tissue sarcoma,3,5.15,81
459.tiff,canine soft tissue sarcoma,3,5.2,76
459.tiff,canine soft tissue sarcoma,3,5.25,75
459.tiff,canine soft tissue sarcoma,3,5.3,69
459.tiff,canine soft tissue sarcoma,3,5.35,63
459.tiff,canine soft tissue sarcoma,3,5.4,60
459.tiff,canine soft tissue sarcoma,3,5.45,57
459.tiff,canine soft tissue sarcoma,3,5.5,54
459.tiff,canine soft tissue sarcoma,3,5.55,50
459.tiff,canine soft tissue sarcoma,3,5.6,46
459.tiff,canine soft tissue sarcoma,3,5.65,40
459.tiff,canine soft tissue sarcoma,3,5.7,38
459.tiff,canine soft tissue sarcoma,3,5.75,31
459.tiff,canine soft tissue sarcoma,3,5.8,28
459.tiff,canine soft tissue sarcoma,3,5.85,25
459.tiff,canine soft tissue sarcoma,3,5.9,25
459.tiff,canine soft tissue sarcoma,3,5.95,24
459.tiff,canine soft tissue sarcoma,3,6.0,23
459.tiff,canine soft tissue sarcoma,4,0.0,16321
459.tiff,canine soft tissue sarcoma,4,0.05,16248
459.tiff,canine soft tissue sarcoma,4,0.1,16173
459.tiff,canine soft tissue sarcoma,4,0.15,16092
459.tiff,canine soft tissue sarcoma,4,0.2,16008
459.tiff,canine soft tissue sarcoma,4,0.25,15909
459.tiff,canine soft tissue sarcoma,4,0.3,15804
459.tiff,canine soft tissue sarcoma,4,0.35,15695
459.tiff,canine soft tissue sarcoma,4,0.4,15601
459.tiff,canine soft tissue sarcoma,4,0.45,15492
459.tiff,canine soft tissue sarcoma,4,0.5,15388
459.tiff,canine soft tissue sarcoma,4,0.55,15285
459.tiff,canine soft tissue sarcoma,4,0.6,15155
459.tiff,canine soft tissue sarcoma,4,0.65,15024
459.tiff,canine soft tissue sarcoma,4,0.7,14899
459.tiff,canine soft tissue sarcoma,4,0.75,14763
459.tiff,canine soft tissue sarcoma,4,0.8,14642
459.tiff,canine soft tissue sarcoma,4,0.85,14512
459.tiff,canine soft tissue sarcoma,4,0.9,14394
459.tiff,canine soft tissue sarcoma,4,0.95,14269
459.tiff,canine soft tissue sarcoma,4,1.0,14128
459.tiff,canine soft tissue sarcoma,4,1.05,13983
459.tiff,canine soft tissue sarcoma,4,1.1,13850
459.tiff,canine soft tissue sarcoma,4,1.15,13710
459.tiff,canine soft tissue sarcoma,4,1.2,13561
459.tiff,canine soft tissue sarcoma,4,1.25,13421
459.tiff,canine soft tissue sarcoma,4,1.3,13287
459.tiff,canine soft tissue sarcoma,4,1.35,13132
459.tiff,canine soft tissue sarcoma,4,1.4,12964
459.tiff,canine soft tissue sarcoma,4,1.45,12775
459.tiff,canine soft tissue sarcoma,4,1.5,12626
459.tiff,canine soft tissue sarcoma,4,1.55,12456
459.tiff,canine soft tissue sarcoma,4,1.6,12254
459.tiff,canine soft tissue sarcoma,4,1.65,12032
459.tiff,canine soft tissue sarcoma,4,1.7,11831
459.tiff,canine soft tissue sarcoma,4,1.75,11610
459.tiff,canine soft tissue sarcoma,4,1.8,11396
459.tiff,canine soft tissue sarcoma,4,1.85,11167
459.tiff,canine soft tissue sarcoma,4,1.9,10922
459.tiff,canine soft tissue sarcoma,4,1.95,10672
459.tiff,canine soft tissue sarcoma,4,2.0,10409
459.tiff,canine soft tissue sarcoma,4,2.05,10159
459.tiff,canine soft tissue sarcoma,4,2.1,9870
459.tiff,canine soft tissue sarcoma,4,2.15,9583
459.tiff,canine soft tissue sarcoma,4,2.2,9244
459.tiff,canine soft tissue sarcoma,4,2.25,8936
459.tiff,canine soft tissue sarcoma,4,2.3,8629
459.tiff,canine soft tissue sarcoma,4,2.35,8300
459.tiff,canine soft tissue sarcoma,4,2.4,7969
459.tiff,canine soft tissue sarcoma,4,2.45,7636
459.tiff,canine soft tissue sarcoma,4,2.5,7318
459.tiff,canine soft tissue sarcoma,4,2.55,7013
459.tiff,canine soft tissue sarcoma,4,2.6,6685
459.tiff,canine soft tissue sarcoma,4,2.65,6341
459.tiff,canine soft tissue sarcoma,4,2.7,6030
459.tiff,canine soft tissue sarcoma,4,2.75,5705
459.tiff,canine soft tissue sarcoma,4,2.8,5405
459.tiff,canine soft tissue sarcoma,4,2.85,5088
459.tiff,canine soft tissue sarcoma,4,2.9,4776
459.tiff,canine soft tissue sarcoma,4,2.95,4522
459.tiff,canine soft tissue sarcoma,4,3.0,4254
459.tiff,canine soft tissue sarcoma,4,3.05,3975
459.tiff,canine soft tissue sarcoma,4,3.1,3680
459.tiff,canine soft tissue sarcoma,4,3.15,3443
459.tiff,canine soft tissue sarcoma,4,3.2,3204
459.tiff,canine soft tissue sarcoma,4,3.25,2985
459.tiff,canine soft tissue sarcoma,4,3.3,2772
459.tiff,canine soft tissue sarcoma,4,3.35,2579
459.tiff,canine soft tissue sarcoma,4,3.4,2396
459.tiff,canine soft tissue sarcoma,4,3.45,2194
459.tiff,canine soft tissue sarcoma,4,3.5,2006
459.tiff,canine soft tissue sarcoma,4,3.55,1850
459.tiff,canine soft tissue sarcoma,4,3.6,1700
459.tiff,canine soft tissue sarcoma,4,3.65,1556
459.tiff,canine soft tissue sarcoma,4,3.7,1430
459.tiff,canine soft tissue sarcoma,4,3.75,1314
459.tiff,canine soft tissue sarcoma,4,3.8,1205
459.tiff,canine soft tissue sarcoma,4,3.85,1114
459.tiff,canine soft tissue sarcoma,4,3.9,1014
459.tiff,canine soft tissue sarcoma,4,3.95,938
459.tiff,canine soft tissue sarcoma,4,4.0,845
459.tiff,canine soft tissue sarcoma,4,4.05,782
459.tiff,canine soft tissue sarcoma,4,4.1,718
459.tiff,canine soft tissue sarcoma,4,4.15,649
459.tiff,canine soft tissue sarcoma,4,4.2,600
459.tiff,canine soft tissue sarcoma,4,4.25,536
459.tiff,canine soft tissue sarcoma,4,4.3,479
459.tiff,canine soft tissue sarcoma,4,4.35,433
459.tiff,canine soft tissue sarcoma,4,4.4,385
459.tiff,canine soft tissue sarcoma,4,4.45,348
459.tiff,canine soft tissue sarcoma,4,4.5,310
459.tiff,canine soft tissue sarcoma,4,4.55,286
459.tiff,canine soft tissue sarcoma,4,4.6,263
459.tiff,canine soft tissue sarcoma,4,4.65,238
459.tiff,canine soft tissue sarcoma,4,4.7,222
459.tiff,canine soft tissue sarcoma,4,4.75,198
459.tiff,canine soft tissue sarcoma,4,4.8,184
459.tiff,canine soft tissue sarcoma,4,4.85,165
459.tiff,canine soft tissue sarcoma,4,4.9,154
459.tiff,canine soft tissue sarcoma,4,4.95,140
459.tiff,canine soft tissue sarcoma,4,5.0,127
459.tiff,canine soft tissue sarcoma,4,5.05,120
459.tiff,canine soft tissue sarcoma,4,5.1,111
459.tiff,canine soft tissue sarcoma,4,5.15,104
459.tiff,canine soft tissue sarcoma,4,5.2,97
459.tiff,canine soft tissue sarcoma,4,5.25,95
459.tiff,canine soft tissue sarcoma,4,5.3,87
459.tiff,canine soft tissue sarcoma,4,5.35,81
459.tiff,canine soft tissue sarcoma,4,5.4,75
459.tiff,canine soft tissue sarcoma,4,5.45,73
459.tiff,canine soft tissue sarcoma,4,5.5,69
459.tiff,canine soft tissue sarcoma,4,5.55,62
459.tiff,canine soft tissue sarcoma,4,5.6,58
459.tiff,canine soft tissue sarcoma,4,5.65,52
459.tiff,canine soft tissue sarcoma,4,5.7,49
459.tiff,canine soft tissue sarcoma,4,5.75,47
459.tiff,canine soft tissue sarcoma,4,5.8,41
459.tiff,canine soft tissue sarcoma,4,5.85,37
459.tiff,canine soft tissue sarcoma,4,5.9,37
459.tiff,canine soft tissue sarcoma,4,5.95,33
459.tiff,canine soft tissue sarcoma,4,6.0,30
094.tiff,human breast cancer,0,0.0,18354
094.tiff,human breast cancer,0,0.05,18343
094.tiff,human breast cancer,0,0.1,18280
094.tiff,human breast cancer,0,0.15,18197
094.tiff,human breast cancer,0,0.2,18011
094.tiff,human breast cancer,0,0.25,17768
094.tiff,human breast cancer,0,0.3,17544
094.tiff,human breast cancer,0,0.35,17382
094.tiff,human breast cancer,0,0.4,17234
094.tiff,human breast cancer,0,0.45,17064
094.tiff,human breast cancer,0,0.5,16901
094.tiff,human breast cancer,0,0.55,16762
094.tiff,human breast cancer,0,0.6,16596
094.tiff,human breast cancer,0,0.65,16455
094.tiff,human breast cancer,0,0.7,16292
094.tiff,human breast cancer,0,0.75,16127
094.tiff,human breast cancer,0,0.8,15959
094.tiff,human breast cancer,0,0.85,15813
094.tiff,human breast cancer,0,0.9,15658
094.tiff,human breast cancer,0,0.95,15520
094.tiff,human breast cancer,0,1.0,15369
094.tiff,human breast cancer,0,1.05,15243
094.tiff,human breast cancer,0,1.1,15099
094.tiff,human breast cancer,0,1.15,14958
094.tiff,human breast cancer,0,1.2,14804
094.tiff,human breast cancer,0,1.25,14661
094.tiff,human breast cancer,0,1.3,14500
094.tiff,human breast cancer,0,1.35,14338
094.tiff,human breast cancer,0,1.4,14183
094.tiff,human breast cancer,0,1.45,14041
094.tiff,human breast cancer,0,1.5,13897
094.tiff,human breast cancer,0,1.55,13748
094.tiff,human breast cancer,0,1.6,13596
094.tiff,human breast cancer,0,1.65,13443
094.tiff,human breast cancer,0,1.7,13267
094.tiff,human breast cancer,0,1.75,13087
094.tiff,human breast cancer,0,1.8,12916
094.tiff,human breast cancer,0,1.85,12748
094.tiff,human breast cancer,0,1.9,12600
094.tiff,human breast cancer,0,1.95,12465
094.tiff,human breast cancer,0,2.0,12294
094.tiff,human breast cancer,0,2.05,12147
094.tiff,human breast cancer,0,2.1,11963
094.tiff,human breast cancer,0,2.15,11777
094.tiff,human breast cancer,0,2.2,11605
094.tiff,human breast cancer,0,2.25,11433
094.tiff,human breast cancer,0,2.3,11263
094.tiff,human breast cancer,0,2.35,11088
094.tiff,human breast cancer,0,2.4,10907
094.tiff,human breast cancer,0,2.45,10695
094.tiff,human breast cancer,0,2.5,10531
094.tiff,human breast cancer,0,2.55,10365
094.tiff,human breast cancer,0,2.6,10183
094.tiff,human breast cancer,0,2.65,10018
094.tiff,human breast cancer,0,2.7,9835
094.tiff,human breast cancer,0,2.75,9636
094.tiff,human breast cancer,0,2.8,9437
094.tiff,human breast cancer,0,2.85,9252
094.tiff,human breast cancer,0,2.9,9041
094.tiff,human breast cancer,0,2.95,8854
094.tiff,human breast cancer,0,3.0,8678
094.tiff,human breast cancer,0,3.05,8467
094.tiff,human breast cancer,0,3.1,8248
094.tiff,human breast cancer,0,3.15,8050
094.tiff,human breast cancer,0,3.2,7874
094.tiff,human breast cancer,0,3.25,7691
094.tiff,human breast cancer,0,3.3,7500
094.tiff,human breast cancer,0,3.35,7310
094.tiff,human breast cancer,0,3.4,7107
094.tiff,human breast cancer,0,3.45,6911
094.tiff,human breast cancer,0,3.5,6737
094.tiff,human breast cancer,0,3.55,6551
094.tiff,human breast cancer,0,3.6,6350
094.tiff,human breast cancer,0,3.65,6190
094.tiff,human breast cancer,0,3.7,6018
094.tiff,human breast cancer,0,3.75,5829
094.tiff,human breast cancer,0,3.8,5645
094.tiff,human breast cancer,0,3.85,5494
094.tiff,human breast cancer,0,3.9,5333
094.tiff,human breast cancer,0,3.95,5199
094.tiff,human breast cancer,0,4.0,5067
094.tiff,human breast cancer,0,4.05,4928
094.tiff,human breast cancer,0,4.1,4770
094.tiff,human breast cancer,0,4.15,4638
094.tiff,human breast cancer,0,4.2,4518
094.tiff,human breast cancer,0,4.25,4392
094.tiff,human breast cancer,0,4.3,4276
094.tiff,human breast cancer,0,4.35,4154
094.tiff,human breast cancer,0,4.4,4035
094.tiff,human breast cancer,0,4.45,3930
094.tiff,human breast cancer,0,4.5,3802
094.tiff,human breast cancer,0,4.55,3704
094.tiff,human breast cancer,0,4.6,3610
094.tiff,human breast cancer,0,4.65,3517
094.tiff,human breast cancer,0,4.7,3436
094.tiff,human breast cancer,0,4.75,3339
094.tiff,human breast cancer,0,4.8,3252
094.tiff,human breast cancer,0,4.85,3184
094.tiff,human breast cancer,0,4.9,3119
094.tiff,human breast cancer,0,4.95,3054
094.tiff,human breast cancer,0,5.0,2991
094.tiff,human breast cancer,0,5.05,2925
094.tiff,human breast cancer,0,5.1,2854
094.tiff,human breast cancer,0,5.15,2782
094.tiff,human breast cancer,0,5.2,2720
094.tiff,human breast cancer,0,5.25,2664
094.tiff,human breast cancer,0,5.3,2610
094.tiff,human breast cancer,0,5.35,2555
094.tiff,human breast cancer,0,5.4,2491
094.tiff,human breast cancer,0,5.45,2441
094.tiff,human breast cancer,0,5.5,2403
094.tiff,human breast cancer,0,5.55,2357
094.tiff,human breast cancer,0,5.6,2314
094.tiff,human breast cancer,0,5.65,2278
094.tiff,human breast cancer,0,5.7,2251
094.tiff,human breast cancer,0,5.75,2228
094.tiff,human breast cancer,0,5.8,2197
094.tiff,human breast cancer,0,5.85,2159
094.tiff,human breast cancer,0,5.9,2127
094.tiff,human breast cancer,0,5.95,2098
094.tiff,human breast cancer,0,6.0,2066
094.tiff,human breast cancer,1,0.0,18262
094.tiff,human breast cancer,1,0.05,18207
094.tiff,human breast cancer,1,0.1,18141
094.tiff,human breast cancer,1,0.15,18021
094.tiff,human breast cancer,1,0.2,17809
094.tiff,human breast cancer,1,0.25,17571
094.tiff,human breast cancer,1,0.3,17377
094.tiff,human breast cancer,1,0.35,17122
094.tiff,human breast cancer,1,0.4,16867
094.tiff,human breast cancer,1,0.45,16608
094.tiff,human breast cancer,1,0.5,16377
094.tiff,human breast cancer,1,0.55,16179
094.tiff,human breast cancer,1,0.6,15960
094.tiff,human breast cancer,1,0.65,15784
094.tiff,human breast cancer,1,0.7,15598
094.tiff,human breast cancer,1,0.75,15439
094.tiff,human breast cancer,1,0.8,15266
094.tiff,human breast cancer,1,0.85,15101
094.tiff,human breast cancer,1,0.9,14959
094.tiff,human breast cancer,1,0.95,14788
094.tiff,human breast cancer,1,1.0,14621
094.tiff,human breast cancer,1,1.05,14473
094.tiff,human breast cancer,1,1.1,14336
094.tiff,human breast cancer,1,1.15,14197
094.tiff,human breast cancer,1,1.2,14030
094.tiff,human breast cancer,1,1.25,13878
094.tiff,human breast cancer,1,1.3,13716
094.tiff,human breast cancer,1,1.35,13549
094.tiff,human breast cancer,1,1.4,13407
094.tiff,human breast cancer,1,1.45,13255
094.tiff,human breast cancer,1,1.5,13088
094.tiff,human breast cancer,1,1.55,12914
094.tiff,human breast cancer,1,1.6,12727
094.tiff,human breast cancer,1,1.65,12546
094.tiff,human breast cancer,1,1.7,12389
094.tiff,human breast cancer,1,1.75,12223
094.tiff,human breast cancer,1,1.8,12055
094.tiff,human breast cancer,1,1.85,11889
094.tiff,human breast cancer,1,1.9,11691
094.tiff,human breast cancer,1,1.95,11505
094.tiff,human breast cancer,1,2.0,11306
094.tiff,human breast cancer,1,2.05,11102
094.tiff,human breast cancer,1,2.1,10880
094.tiff,human breast cancer,1,2.15,10657
094.tiff,human breast cancer,1,2.2,10454
094.tiff,human breast cancer,1,2.25,10219
094.tiff,human breast cancer,1,2.3,9964
094.tiff,human breast cancer,1,2.35,9751
094.tiff,human breast cancer,1,2.4,9535
