rank,cx,cy,score,od,bucket,matched_ann_id,matched_category,file_name,seed_index,condition,rank_key
25,546.0,2646.0,1.1359502,0.08875245600938797,non_human_findings,-1,0,289.tiff,0,default_51,chromatin_od
26,488.0,4402.0,1.1228284,0.08821571618318558,human_rejected_label,12685,2,289.tiff,0,default_51,chromatin_od
27,1021.0,1043.0,1.0507965,0.08810718357563019,non_human_findings,-1,0,289.tiff,0,default_51,chromatin_od
28,2927.0,4604.0,1.1683794,0.08797303587198257,non_human_findings,-1,0,289.tiff,0,default_51,chromatin_od
29,1269.0,848.0,1.0482478,0.08790262043476105,non_human_findings,-1,0,289.tiff,0,default_51,chromatin_od
0,4540.0,784.0,1.7674972,0.12491854280233383,human_correct_label,12640,1,289.tiff,0,default_51,tm_score
1,2278.0,2772.0,1.4312143,0.10498970001935959,human_correct_label,12661,1,289.tiff,0,default_51,tm_score
2,2597.0,2937.0,1.3670915,0.10914162546396255,human_correct_label,12663,1,289.tiff,0,default_51,tm_score
3,691.0,2181.0,1.2916936,0.09227114915847778,non_human_findings,-1,0,289.tiff,0,default_51,tm_score
4,623.0,3544.0,1.2587621,0.08640024065971375,non_human_findings,-1,0,289.tiff,0,default_51,tm_score
5,5856.0,56.0,1.2398129,0.08734491467475891,non_human_findings,-1,0,289.tiff,0,default_51,tm_score
6,3623.0,2806.0,1.2300979,0.0900646448135376,human_rejected_label,12677,2,289.tiff,0,default_51,tm_score
7,26.0,571.0,1.2240168,0.08939075469970703,non_human_findings,-1,0,289.tiff,0,default_51,tm_score
8,985.0,2624.0,1.2202629,0.08496158570051193,non_human_findings,-1,0,289.tiff,0,default_51,tm_score
9,3754.0,4565.0,1.2187136,0.08229736983776093,non_human_findings,-1,0,289.tiff,0,default_51,tm_score
10,5378.0,4042.0,1.2051413,0.08585477620363235,non_human_findings,-1,0,289.tiff,0,default_51,tm_score
11,862.0,2791.0,1.1965033,0.07791277021169662,non_human_findings,-1,0,289.tiff,0,default_51,tm_score
12,5120.0,264.0,1.1848623,0.08265941590070724,non_human_findings,-1,0,289.tiff,0,default_51,tm_score
13,3574.0,106.0,1.1830667,0.09443634003400803,human_rejected_label,12639,2,289.tiff,0,default_51,tm_score
14,4522.0,4705.0,1.1704099,0.0793086439371109,non_human_findings,-1,0,289.tiff,0,default_51,tm_score
15,2927.0,4604.0,1.1683794,0.08797303587198257,non_human_findings,-1,0,289.tiff,0,default_51,tm_score
16,56.0,359.0,1.1676452,0.07981642335653305,non_human_findings,-1,0,289.tiff,0,default_51,tm_score
17,6413.0,3846.0,1.1652489,0.08065073937177658,non_human_findings,-1,0,289.tiff,0,default_51,tm_score
18,5176.0,197.0,1.164483,0.09735962748527527,human_rejected_label,12642,2,289.tiff,0,default_51,tm_score
19,644.0,2925.0,1.1572078,0.089872345328331,non_human_findings,-1,0,289.tiff,0,default_51,tm_score
20,2653.0,3040.0,1.1558173,0.09033731371164322,non_human_findings,-1,0,289.tiff,0,default_51,tm_score
21,3793.0,748.0,1.153518,0.08643165230751038,non_human_findings,-1,0,289.tiff,0,default_51,tm_score
22,393.0,2751.0,1.1520534,0.07638580352067947,non_human_findings,-1,0,289.tiff,0,default_51,tm_score
23,5307.0,188.0,1.1517708,0.09492461383342743,non_human_findings,-1,0,289.tiff,0,default_51,tm_score
24,1869.0,2274.0,1.1459259,0.07165694236755371,non_human_findings,-1,0,289.tiff,0,default_51,tm_score
25,4734.0,189.0,1.1420292,0.08222979307174683,non_human_findings,-1,0,289.tiff,0,default_51,tm_score
26,454.0,3663.0,1.1383902,0.0848103016614914,non_human_findings,-1,0,289.tiff,0,default_51,tm_score
27,546.0,2646.0,1.1359502,0.08875245600938797,non_human_findings,-1,0,289.tiff,0,default_51,tm_score
28,2712.0,3250.0,1.1340935,0.09791487455368042,non_human_findings,-1,0,289.tiff,0,default_51,tm_score
29,1974.0,582.0,1.1329997,0.08106525242328644,non_human_findings,-1,0,289.tiff,0,default_51,tm_score
0,4539.0,784.0,1.4666167,0.12502534687519073,human_correct_label,12640,1,289.tiff,0,hem_rect_fill,chromatin_od
1,2595.0,2940.0,0.756106,0.10954965651035309,human_correct_label,12663,1,289.tiff,0,hem_rect_fill,chromatin_od
2,2278.0,2772.0,1.2877525,0.10498970001935959,human_correct_label,12661,1,289.tiff,0,hem_rect_fill,chromatin_od
3,1811.0,692.0,0.97997534,0.10284736007452011,human_rejected_label,12637,2,289.tiff,0,hem_rect_fill,chromatin_od
4,3316.0,1250.0,0.87304586,0.09930671006441116,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,chromatin_od
5,5610.0,67.0,0.9037845,0.0988825261592865,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,chromatin_od
6,736.0,1766.0,0.8784484,0.0973982885479927,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,chromatin_od
7,961.0,2590.0,0.85018903,0.097174271941185,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,chromatin_od
8,374.0,364.0,0.9227221,0.09667923301458359,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,chromatin_od
9,256.0,1241.0,0.72151536,0.09587808698415756,human_rejected_label,12644,2,289.tiff,0,hem_rect_fill,chromatin_od
10,1110.0,2569.0,0.9358485,0.09487518668174744,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,chromatin_od
11,5308.0,188.0,0.90318185,0.094736248254776,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,chromatin_od
12,3576.0,106.0,1.0061194,0.09447404742240906,human_rejected_label,12639,2,289.tiff,0,hem_rect_fill,chromatin_od
13,6152.0,4008.0,0.7245623,0.09357345104217529,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,chromatin_od
14,2479.0,4085.0,0.78300595,0.09346989542245865,human_rejected_label,12688,2,289.tiff,0,hem_rect_fill,chromatin_od
15,2593.0,2444.0,0.7931664,0.09302417933940887,human_correct_label,12658,1,289.tiff,0,hem_rect_fill,chromatin_od
16,2212.0,2729.0,0.7765108,0.09283266961574554,human_correct_label,12660,1,289.tiff,0,hem_rect_fill,chromatin_od
17,691.0,2181.0,0.8542021,0.09227114915847778,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,chromatin_od
18,4787.0,4343.0,0.8887067,0.09216196089982986,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,chromatin_od
19,284.0,2788.0,0.73566,0.09135370701551437,human_rejected_label,12698,2,289.tiff,0,hem_rect_fill,chromatin_od
20,444.0,324.0,0.8669892,0.09091310203075409,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,chromatin_od
21,812.0,2331.0,0.71683335,0.09072645753622055,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,chromatin_od
22,3622.0,2806.0,0.7819499,0.09041523933410645,human_rejected_label,12677,2,289.tiff,0,hem_rect_fill,chromatin_od
23,643.0,2926.0,0.72874093,0.09037041664123535,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,chromatin_od
24,613.0,2739.0,0.81149393,0.08962802588939667,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,chromatin_od
25,941.0,2315.0,0.88763994,0.08960269391536713,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,chromatin_od
26,26.0,570.0,0.7449662,0.0887908935546875,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,chromatin_od
27,982.0,2463.0,0.84432155,0.08852449059486389,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,chromatin_od
28,446.0,589.0,0.7282881,0.08819577842950821,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,chromatin_od
29,946.0,2428.0,0.8877132,0.08678699284791946,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,chromatin_od
0,4539.0,784.0,1.4666167,0.12502534687519073,human_correct_label,12640,1,289.tiff,0,hem_rect_fill,tm_score
1,2278.0,2772.0,1.2877525,0.10498970001935959,human_correct_label,12661,1,289.tiff,0,hem_rect_fill,tm_score
2,3576.0,106.0,1.0061194,0.09447404742240906,human_rejected_label,12639,2,289.tiff,0,hem_rect_fill,tm_score
3,1811.0,692.0,0.97997534,0.10284736007452011,human_rejected_label,12637,2,289.tiff,0,hem_rect_fill,tm_score
4,3573.0,3619.0,0.9530447,0.08640751242637634,human_correct_label,12680,1,289.tiff,0,hem_rect_fill,tm_score
5,1110.0,2569.0,0.9358485,0.09487518668174744,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,tm_score
6,374.0,364.0,0.9227221,0.09667923301458359,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,tm_score
7,1060.0,2170.0,0.9126152,0.08577970415353775,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,tm_score
8,5610.0,67.0,0.9037845,0.0988825261592865,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,tm_score
9,5308.0,188.0,0.90318185,0.094736248254776,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,tm_score
10,6414.0,4165.0,0.8979241,0.06980714201927185,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,tm_score
11,4787.0,4343.0,0.8887067,0.09216196089982986,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,tm_score
12,946.0,2428.0,0.8877132,0.08678699284791946,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,tm_score
13,941.0,2315.0,0.88763994,0.08960269391536713,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,tm_score
14,736.0,1766.0,0.8784484,0.0973982885479927,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,tm_score
15,937.0,2051.0,0.87751454,0.07083377987146378,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,tm_score
16,3316.0,1250.0,0.87304586,0.09930671006441116,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,tm_score
17,444.0,324.0,0.8669892,0.09091310203075409,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,tm_score
18,718.0,2253.0,0.8604826,0.08420639485120773,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,tm_score
19,5491.0,4459.0,0.8593507,0.0798688530921936,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,tm_score
20,3514.0,912.0,0.8589349,0.08667615056037903,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,tm_score
21,691.0,2181.0,0.8542021,0.09227114915847778,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,tm_score
22,961.0,2590.0,0.85018903,0.097174271941185,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,tm_score
23,5132.0,169.0,0.8498698,0.0799979418516159,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,tm_score
24,674.0,2247.0,0.849355,0.06505967676639557,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,tm_score
25,1109.0,2481.0,0.845605,0.07492896169424057,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,tm_score
26,982.0,2463.0,0.84432155,0.08852449059486389,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,tm_score
27,892.0,751.0,0.8378176,0.07551471889019012,human_rejected_label,12643,2,289.tiff,0,hem_rect_fill,tm_score
28,665.0,2884.0,0.8326085,0.08638274669647217,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,tm_score
29,363.0,2096.0,0.8266655,0.08350531756877899,non_human_findings,-1,0,289.tiff,0,hem_rect_fill,tm_score
0,4539.0,784.0,1.5720689,0.12502534687519073,human_correct_label,12640,1,289.tiff,0,hem_rect_fill_1um,chromatin_od
1,2595.0,2940.0,0.9288017,0.10954965651035309,human_correct_label,12663,1,289.tiff,0,hem_rect_fill_1um,chromatin_od
2,2278.0,2772.0,1.364662,0.10498970001935959,human_correct_label,12661,1,289.tiff,0,hem_rect_fill_1um,chromatin_od
3,220.0,3139.0,0.75517803,0.10447876155376434,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,chromatin_od
4,1810.0,692.0,0.9019355,0.10294286161661148,human_rejected_label,12637,2,289.tiff,0,hem_rect_fill_1um,chromatin_od
5,3316.0,1249.0,0.9323201,0.09933115541934967,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,chromatin_od
6,5610.0,67.0,0.91232824,0.0988825261592865,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,chromatin_od
7,2638.0,3603.0,0.7507863,0.09728948026895523,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,chromatin_od
8,961.0,2590.0,0.79637915,0.097174271941185,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,chromatin_od
9,735.0,1766.0,0.7995087,0.09706059843301773,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,chromatin_od
10,375.0,363.0,0.88534284,0.09670377522706985,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,chromatin_od
11,256.0,1242.0,0.7630592,0.0957954078912735,human_rejected_label,12644,2,289.tiff,0,hem_rect_fill_1um,chromatin_od
12,2598.0,3577.0,0.7529596,0.09563060104846954,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,chromatin_od
13,5309.0,188.0,0.87200546,0.09491588920354843,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,chromatin_od
14,1111.0,2571.0,0.8948021,0.09463009983301163,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,chromatin_od
15,3575.0,106.0,1.005915,0.09440988302230835,human_rejected_label,12639,2,289.tiff,0,hem_rect_fill_1um,chromatin_od
16,2479.0,4085.0,0.8483386,0.09346989542245865,human_rejected_label,12688,2,289.tiff,0,hem_rect_fill_1um,chromatin_od
17,2593.0,2444.0,0.7706249,0.09302417933940887,human_correct_label,12658,1,289.tiff,0,hem_rect_fill_1um,chromatin_od
18,2212.0,2729.0,0.78661495,0.09283266961574554,human_correct_label,12660,1,289.tiff,0,hem_rect_fill_1um,chromatin_od
19,691.0,2181.0,0.95081025,0.09227114915847778,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,chromatin_od
20,4787.0,4343.0,0.98655295,0.09216196089982986,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,chromatin_od
21,441.0,328.0,0.7648238,0.09153685718774796,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,chromatin_od
22,6353.0,3167.0,0.78549296,0.09106539934873581,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,chromatin_od
23,812.0,2331.0,0.7462075,0.09072645753622055,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,chromatin_od
24,3622.0,2806.0,0.8586067,0.09041523933410645,human_rejected_label,12677,2,289.tiff,0,hem_rect_fill_1um,chromatin_od
25,643.0,2926.0,0.76862764,0.09037041664123535,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,chromatin_od
26,613.0,2739.0,0.8432713,0.08962802588939667,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,chromatin_od
27,941.0,2315.0,0.81542987,0.08960269391536713,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,chromatin_od
28,3705.0,4699.0,0.797764,0.08937438577413559,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,chromatin_od
29,1327.0,805.0,0.7590991,0.08927250653505325,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,chromatin_od
0,4539.0,784.0,1.5720689,0.12502534687519073,human_correct_label,12640,1,289.tiff,0,hem_rect_fill_1um,tm_score
1,2278.0,2772.0,1.364662,0.10498970001935959,human_correct_label,12661,1,289.tiff,0,hem_rect_fill_1um,tm_score
2,3575.0,106.0,1.005915,0.09440988302230835,human_rejected_label,12639,2,289.tiff,0,hem_rect_fill_1um,tm_score
3,4787.0,4343.0,0.98655295,0.09216196089982986,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,tm_score
4,3573.0,3619.0,0.9838801,0.08640751242637634,human_correct_label,12680,1,289.tiff,0,hem_rect_fill_1um,tm_score
5,691.0,2181.0,0.95081025,0.09227114915847778,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,tm_score
6,3316.0,1249.0,0.9323201,0.09933115541934967,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,tm_score
7,2595.0,2940.0,0.9288017,0.10954965651035309,human_correct_label,12663,1,289.tiff,0,hem_rect_fill_1um,tm_score
8,946.0,2428.0,0.92530036,0.08678699284791946,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,tm_score
9,6414.0,4164.0,0.92443216,0.06983917206525803,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,tm_score
10,5610.0,67.0,0.91232824,0.0988825261592865,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,tm_score
11,655.0,2782.0,0.9076158,0.08397111296653748,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,tm_score
12,1810.0,692.0,0.9019355,0.10294286161661148,human_rejected_label,12637,2,289.tiff,0,hem_rect_fill_1um,tm_score
13,892.0,751.0,0.90013593,0.07551471889019012,human_rejected_label,12643,2,289.tiff,0,hem_rect_fill_1um,tm_score
14,1111.0,2571.0,0.8948021,0.09463009983301163,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,tm_score
15,5615.0,4788.0,0.89101285,0.07534847408533096,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,tm_score
16,26.0,570.0,0.8903386,0.0887908935546875,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,tm_score
17,375.0,363.0,0.88534284,0.09670377522706985,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,tm_score
18,5309.0,188.0,0.87200546,0.09491588920354843,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,tm_score
19,454.0,3663.0,0.87086874,0.0848103016614914,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,tm_score
20,937.0,2051.0,0.8705744,0.07083377987146378,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,tm_score
21,5366.0,4322.0,0.86515695,0.08060091733932495,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,tm_score
22,5132.0,169.0,0.8647116,0.0799979418516159,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,tm_score
23,674.0,2247.0,0.862486,0.06505967676639557,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,tm_score
24,363.0,2096.0,0.86237085,0.08350531756877899,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,tm_score
25,3513.0,912.0,0.8617325,0.08676466345787048,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,tm_score
26,3622.0,2806.0,0.8586067,0.09041523933410645,human_rejected_label,12677,2,289.tiff,0,hem_rect_fill_1um,tm_score
27,1167.0,3361.0,0.8563342,0.08612722158432007,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,tm_score
28,5491.0,4459.0,0.8537383,0.0798688530921936,non_human_findings,-1,0,289.tiff,0,hem_rect_fill_1um,tm_score
29,2479.0,4085.0,0.8483386,0.09346989542245865,human_rejected_label,12688,2,289.tiff,0,hem_rect_fill_1um,tm_score
0,4539.0,784.0,1.4684231,0.12502534687519073,human_correct_label,12640,1,289.tiff,0,hem_mask_fill_1um,chromatin_od
1,2595.0,2940.0,0.7700073,0.10954965651035309,human_correct_label,12663,1,289.tiff,0,hem_mask_fill_1um,chromatin_od
2,2278.0,2772.0,1.3017416,0.10498970001935959,human_correct_label,12661,1,289.tiff,0,hem_mask_fill_1um,chromatin_od
3,1810.0,692.0,0.9806273,0.10294286161661148,human_rejected_label,12637,2,289.tiff,0,hem_mask_fill_1um,chromatin_od
4,3316.0,1249.0,0.89886546,0.09933115541934967,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,chromatin_od
5,5610.0,67.0,0.8873265,0.0988825261592865,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,chromatin_od
6,2825.0,4715.0,0.7238855,0.09830421954393387,human_correct_label,12687,1,289.tiff,0,hem_mask_fill_1um,chromatin_od
7,735.0,1766.0,0.8961774,0.09706059843301773,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,chromatin_od
8,374.0,363.0,0.9305529,0.09673819690942764,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,chromatin_od
9,257.0,1240.0,0.741075,0.09621579200029373,human_rejected_label,12644,2,289.tiff,0,hem_mask_fill_1um,chromatin_od
10,962.0,2590.0,0.8465273,0.09608583152294159,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,chromatin_od
11,5309.0,187.0,0.88027114,0.09486311674118042,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,chromatin_od
12,1110.0,2572.0,0.901072,0.09457189589738846,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,chromatin_od
13,3576.0,106.0,0.9771255,0.09447404742240906,human_rejected_label,12639,2,289.tiff,0,hem_mask_fill_1um,chromatin_od
14,6146.0,4011.0,0.7234052,0.09416945278644562,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,chromatin_od
15,2479.0,4085.0,0.8213613,0.09346989542245865,human_rejected_label,12688,2,289.tiff,0,hem_mask_fill_1um,chromatin_od
16,2593.0,2444.0,0.765735,0.09302417933940887,human_correct_label,12658,1,289.tiff,0,hem_mask_fill_1um,chromatin_od
17,2212.0,2730.0,0.75368893,0.09283266961574554,human_correct_label,12660,1,289.tiff,0,hem_mask_fill_1um,chromatin_od
18,691.0,2181.0,0.9003163,0.09227114915847778,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,chromatin_od
19,4787.0,4343.0,0.9043503,0.09216196089982986,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,chromatin_od
20,440.0,328.0,0.7754053,0.0917227566242218,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,chromatin_od
21,3623.0,2806.0,0.7921506,0.0900646448135376,human_rejected_label,12677,2,289.tiff,0,hem_mask_fill_1um,chromatin_od
22,613.0,2739.0,0.7901116,0.08962802588939667,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,chromatin_od
23,941.0,2315.0,0.8460176,0.08960269391536713,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,chromatin_od
24,6354.0,3169.0,0.716909,0.08926554024219513,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,chromatin_od
25,26.0,570.0,0.7809915,0.0887908935546875,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,chromatin_od
26,982.0,2463.0,0.812208,0.08852449059486389,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,chromatin_od
27,446.0,589.0,0.72407335,0.08819577842950821,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,chromatin_od
28,6221.0,4660.0,0.7343724,0.08757126331329346,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,chromatin_od
29,945.0,2428.0,0.90017295,0.08681894093751907,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,chromatin_od
0,4539.0,784.0,1.4684231,0.12502534687519073,human_correct_label,12640,1,289.tiff,0,hem_mask_fill_1um,tm_score
1,2278.0,2772.0,1.3017416,0.10498970001935959,human_correct_label,12661,1,289.tiff,0,hem_mask_fill_1um,tm_score
2,1810.0,692.0,0.9806273,0.10294286161661148,human_rejected_label,12637,2,289.tiff,0,hem_mask_fill_1um,tm_score
3,3576.0,106.0,0.9771255,0.09447404742240906,human_rejected_label,12639,2,289.tiff,0,hem_mask_fill_1um,tm_score
4,3573.0,3619.0,0.942304,0.08640751242637634,human_correct_label,12680,1,289.tiff,0,hem_mask_fill_1um,tm_score
5,374.0,363.0,0.9305529,0.09673819690942764,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,tm_score
6,4787.0,4343.0,0.9043503,0.09216196089982986,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,tm_score
7,6414.0,4164.0,0.9029897,0.06983917206525803,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,tm_score
8,1110.0,2572.0,0.901072,0.09457189589738846,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,tm_score
9,691.0,2181.0,0.9003163,0.09227114915847778,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,tm_score
10,945.0,2428.0,0.90017295,0.08681894093751907,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,tm_score
11,3316.0,1249.0,0.89886546,0.09933115541934967,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,tm_score
12,735.0,1766.0,0.8961774,0.09706059843301773,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,tm_score
13,5610.0,67.0,0.8873265,0.0988825261592865,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,tm_score
14,5309.0,187.0,0.88027114,0.09486311674118042,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,tm_score
15,937.0,2051.0,0.875879,0.07083377987146378,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,tm_score
16,5491.0,4459.0,0.87508464,0.0798688530921936,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,tm_score
17,1060.0,2170.0,0.87368643,0.08577970415353775,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,tm_score
18,1109.0,2481.0,0.8703566,0.07492896169424057,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,tm_score
19,363.0,2096.0,0.8698794,0.08350531756877899,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,tm_score
20,665.0,2884.0,0.86388147,0.08638274669647217,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,tm_score
21,3513.0,912.0,0.86142635,0.08676466345787048,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,tm_score
22,717.0,2253.0,0.85324204,0.08420639485120773,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,tm_score
23,5132.0,169.0,0.84852016,0.0799979418516159,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,tm_score
24,962.0,2590.0,0.8465273,0.09608583152294159,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,tm_score
25,674.0,2247.0,0.8465136,0.06505967676639557,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,tm_score
26,941.0,2315.0,0.8460176,0.08960269391536713,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,tm_score
27,5360.0,91.0,0.8453445,0.07106976211071014,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,tm_score
28,892.0,751.0,0.84023803,0.07551471889019012,human_rejected_label,12643,2,289.tiff,0,hem_mask_fill_1um,tm_score
29,5615.0,4788.0,0.83424085,0.07534847408533096,non_human_findings,-1,0,289.tiff,0,hem_mask_fill_1um,tm_score
0,4544.0,783.0,1.2930589,0.12450098991394043,human_correct_label,12640,1,289.tiff,1,default_51,chromatin_od
1,1815.0,694.0,1.128047,0.10580745339393616,human_rejected_label,12637,2,289.tiff,1,default_51,chromatin_od
2,222.0,3131.0,1.0925025,0.10151109099388123,non_human_findings,-1,0,289.tiff,1,default_51,chromatin_od
3,2113.0,2991.0,1.0574806,0.10079400986433029,human_correct_label,12662,1,289.tiff,1,default_51,chromatin_od
4,5250.0,4331.0,1.0571568,0.1001305803656578,human_correct_label,12690,1,289.tiff,1,default_51,chromatin_od
5,936.0,2601.0,1.2108649,0.09879817813634872,non_human_findings,-1,0,289.tiff,1,default_51,chromatin_od
6,257.0,1235.0,1.4049644,0.09874565899372101,human_rejected_label,12644,2,289.tiff,1,default_51,chromatin_od
7,740.0,1768.0,1.1734523,0.09871724992990494,non_human_findings,-1,0,289.tiff,1,default_51,chromatin_od
8,2825.0,4709.0,1.3423945,0.09826235473155975,human_correct_label,12687,1,289.tiff,1,default_51,chromatin_od
9,5612.0,65.0,1.1191452,0.09799030423164368,non_human_findings,-1,0,289.tiff,1,default_51,chromatin_od
