table,key,column,notebook,audit,match,note
TABLE_A,"('548.tiff', 'gray_bbox', 'chromatin_od')",n_detections,98,98,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'chromatin_od')",budget_delivered_10,10,10,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'chromatin_od')",tp_at_10,8,8,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'chromatin_od')",precision_at_10,0.8,0.8,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'chromatin_od')",budget_delivered_20,20,20,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'chromatin_od')",tp_at_20,13,13,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'chromatin_od')",precision_at_20,0.65,0.65,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'chromatin_od')",budget_delivered_30,30,30,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'chromatin_od')",tp_at_30,21,21,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'chromatin_od')",precision_at_30,0.7,0.7,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'chromatin_od')",budget_delivered_50,50,50,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'chromatin_od')",tp_at_50,36,36,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'chromatin_od')",precision_at_50,0.72,0.72,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'chromatin_od')",domain,human melanoma,human melanoma,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'od_contrast')",n_gt_mitotic,238,238,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'od_contrast')",n_detections,98,98,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'od_contrast')",budget_delivered_10,10,10,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'od_contrast')",tp_at_10,8,8,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'od_contrast')",precision_at_10,0.8,0.8,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'od_contrast')",budget_delivered_20,20,20,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'od_contrast')",tp_at_20,15,15,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'od_contrast')",precision_at_20,0.75,0.75,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'od_contrast')",budget_delivered_30,30,30,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'od_contrast')",tp_at_30,24,24,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'od_contrast')",precision_at_30,0.8,0.8,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'od_contrast')",budget_delivered_50,50,50,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'od_contrast')",tp_at_50,35,35,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'od_contrast')",precision_at_50,0.7,0.7,True,
TABLE_A,"('548.tiff', 'gray_bbox', 'od_contrast')",domain,human melanoma,human melanoma,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'tm_score')",n_gt_mitotic,104,104,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'tm_score')",n_detections,98,98,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'tm_score')",budget_delivered_10,10,10,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'tm_score')",tp_at_10,3,3,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'tm_score')",precision_at_10,0.3,0.3,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'tm_score')",budget_delivered_20,20,20,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'tm_score')",tp_at_20,7,7,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'tm_score')",precision_at_20,0.35,0.35,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'tm_score')",budget_delivered_30,30,30,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'tm_score')",tp_at_30,9,9,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'tm_score')",precision_at_30,0.3,0.3,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'tm_score')",budget_delivered_50,50,50,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'tm_score')",tp_at_50,18,18,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'tm_score')",precision_at_50,0.36,0.36,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'tm_score')",domain,human neuroendocrine tumor,human neuroendocrine tumor,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'chromatin_od')",n_gt_mitotic,104,104,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'chromatin_od')",n_detections,98,98,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'chromatin_od')",budget_delivered_10,10,10,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'chromatin_od')",tp_at_10,7,7,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'chromatin_od')",precision_at_10,0.7,0.7,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'chromatin_od')",budget_delivered_20,20,20,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'chromatin_od')",tp_at_20,11,11,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'chromatin_od')",precision_at_20,0.55,0.55,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'chromatin_od')",budget_delivered_30,30,30,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'chromatin_od')",tp_at_30,15,15,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'chromatin_od')",precision_at_30,0.5,0.5,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'chromatin_od')",budget_delivered_50,50,50,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'chromatin_od')",tp_at_50,27,27,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'chromatin_od')",precision_at_50,0.54,0.54,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'chromatin_od')",domain,human neuroendocrine tumor,human neuroendocrine tumor,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'od_contrast')",n_gt_mitotic,104,104,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'od_contrast')",n_detections,98,98,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'od_contrast')",budget_delivered_10,10,10,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'od_contrast')",tp_at_10,4,4,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'od_contrast')",precision_at_10,0.4,0.4,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'od_contrast')",budget_delivered_20,20,20,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'od_contrast')",tp_at_20,11,11,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'od_contrast')",precision_at_20,0.55,0.55,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'od_contrast')",budget_delivered_30,30,30,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'od_contrast')",tp_at_30,17,17,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'od_contrast')",precision_at_30,0.5667,0.5667,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'od_contrast')",budget_delivered_50,50,50,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'od_contrast')",tp_at_50,26,26,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'od_contrast')",precision_at_50,0.52,0.52,True,
TABLE_A,"('402.tiff', 'hem_bbox', 'od_contrast')",domain,human neuroendocrine tumor,human neuroendocrine tumor,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'tm_score')",n_gt_mitotic,104,104,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'tm_score')",n_detections,98,98,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'tm_score')",budget_delivered_10,10,10,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'tm_score')",tp_at_10,4,4,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'tm_score')",precision_at_10,0.4,0.4,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'tm_score')",budget_delivered_20,20,20,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'tm_score')",tp_at_20,9,9,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'tm_score')",precision_at_20,0.45,0.45,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'tm_score')",budget_delivered_30,30,30,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'tm_score')",tp_at_30,14,14,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'tm_score')",precision_at_30,0.4667,0.4667,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'tm_score')",budget_delivered_50,50,50,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'tm_score')",tp_at_50,22,22,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'tm_score')",precision_at_50,0.44,0.44,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'tm_score')",domain,human neuroendocrine tumor,human neuroendocrine tumor,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'chromatin_od')",n_gt_mitotic,104,104,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'chromatin_od')",n_detections,98,98,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'chromatin_od')",budget_delivered_10,10,10,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'chromatin_od')",tp_at_10,7,7,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'chromatin_od')",precision_at_10,0.7,0.7,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'chromatin_od')",budget_delivered_20,20,20,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'chromatin_od')",tp_at_20,12,12,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'chromatin_od')",precision_at_20,0.6,0.6,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'chromatin_od')",budget_delivered_30,30,30,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'chromatin_od')",tp_at_30,15,15,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'chromatin_od')",precision_at_30,0.5,0.5,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'chromatin_od')",budget_delivered_50,50,50,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'chromatin_od')",tp_at_50,25,25,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'chromatin_od')",precision_at_50,0.5,0.5,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'chromatin_od')",domain,human neuroendocrine tumor,human neuroendocrine tumor,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'od_contrast')",n_gt_mitotic,104,104,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'od_contrast')",n_detections,98,98,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'od_contrast')",budget_delivered_10,10,10,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'od_contrast')",tp_at_10,4,4,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'od_contrast')",precision_at_10,0.4,0.4,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'od_contrast')",budget_delivered_20,20,20,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'od_contrast')",tp_at_20,9,9,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'od_contrast')",precision_at_20,0.45,0.45,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'od_contrast')",budget_delivered_30,30,30,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'od_contrast')",tp_at_30,16,16,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'od_contrast')",precision_at_30,0.5333,0.5333,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'od_contrast')",budget_delivered_50,50,50,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'od_contrast')",tp_at_50,26,26,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'od_contrast')",precision_at_50,0.52,0.52,True,
TABLE_A,"('402.tiff', 'gray_bbox', 'od_contrast')",domain,human neuroendocrine tumor,human neuroendocrine tumor,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'tm_score')",n_gt_mitotic,52,52,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'tm_score')",n_detections,95,95,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'tm_score')",budget_delivered_10,10,10,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'tm_score')",tp_at_10,4,4,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'tm_score')",precision_at_10,0.4,0.4,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'tm_score')",budget_delivered_20,20,20,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'tm_score')",tp_at_20,5,5,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'tm_score')",precision_at_20,0.25,0.25,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'tm_score')",budget_delivered_30,30,30,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'tm_score')",tp_at_30,8,8,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'tm_score')",precision_at_30,0.2667,0.2667,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'tm_score')",budget_delivered_50,50,50,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'tm_score')",tp_at_50,14,14,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'tm_score')",precision_at_50,0.28,0.28,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'tm_score')",domain,human neuroendocrine tumor,human neuroendocrine tumor,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'chromatin_od')",n_gt_mitotic,52,52,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'chromatin_od')",n_detections,95,95,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'chromatin_od')",budget_delivered_10,10,10,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'chromatin_od')",tp_at_10,4,4,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'chromatin_od')",precision_at_10,0.4,0.4,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'chromatin_od')",budget_delivered_20,20,20,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'chromatin_od')",tp_at_20,7,7,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'chromatin_od')",precision_at_20,0.35,0.35,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'chromatin_od')",budget_delivered_30,30,30,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'chromatin_od')",tp_at_30,10,10,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'chromatin_od')",precision_at_30,0.3333,0.3333,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'chromatin_od')",budget_delivered_50,50,50,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'chromatin_od')",tp_at_50,13,13,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'chromatin_od')",precision_at_50,0.26,0.26,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'chromatin_od')",domain,human neuroendocrine tumor,human neuroendocrine tumor,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'od_contrast')",n_gt_mitotic,52,52,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'od_contrast')",n_detections,95,95,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'od_contrast')",budget_delivered_10,10,10,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'od_contrast')",tp_at_10,6,6,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'od_contrast')",precision_at_10,0.6,0.6,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'od_contrast')",budget_delivered_20,20,20,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'od_contrast')",tp_at_20,9,9,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'od_contrast')",precision_at_20,0.45,0.45,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'od_contrast')",budget_delivered_30,30,30,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'od_contrast')",tp_at_30,11,11,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'od_contrast')",precision_at_30,0.3667,0.3667,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'od_contrast')",budget_delivered_50,50,50,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'od_contrast')",tp_at_50,12,12,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'od_contrast')",precision_at_50,0.24,0.24,True,
TABLE_A,"('403.tiff', 'hem_bbox', 'od_contrast')",domain,human neuroendocrine tumor,human neuroendocrine tumor,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'tm_score')",n_gt_mitotic,52,52,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'tm_score')",n_detections,98,98,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'tm_score')",budget_delivered_10,10,10,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'tm_score')",tp_at_10,5,5,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'tm_score')",precision_at_10,0.5,0.5,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'tm_score')",budget_delivered_20,20,20,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'tm_score')",tp_at_20,7,7,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'tm_score')",precision_at_20,0.35,0.35,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'tm_score')",budget_delivered_30,30,30,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'tm_score')",tp_at_30,8,8,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'tm_score')",precision_at_30,0.2667,0.2667,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'tm_score')",budget_delivered_50,50,50,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'tm_score')",tp_at_50,15,15,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'tm_score')",precision_at_50,0.3,0.3,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'tm_score')",domain,human neuroendocrine tumor,human neuroendocrine tumor,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'chromatin_od')",n_gt_mitotic,52,52,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'chromatin_od')",n_detections,98,98,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'chromatin_od')",budget_delivered_10,10,10,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'chromatin_od')",tp_at_10,5,5,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'chromatin_od')",precision_at_10,0.5,0.5,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'chromatin_od')",budget_delivered_20,20,20,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'chromatin_od')",tp_at_20,10,10,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'chromatin_od')",precision_at_20,0.5,0.5,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'chromatin_od')",budget_delivered_30,30,30,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'chromatin_od')",tp_at_30,14,14,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'chromatin_od')",precision_at_30,0.4667,0.4667,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'chromatin_od')",budget_delivered_50,50,50,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'chromatin_od')",tp_at_50,17,17,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'chromatin_od')",precision_at_50,0.34,0.34,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'chromatin_od')",domain,human neuroendocrine tumor,human neuroendocrine tumor,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'od_contrast')",n_gt_mitotic,52,52,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'od_contrast')",n_detections,98,98,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'od_contrast')",budget_delivered_10,10,10,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'od_contrast')",tp_at_10,6,6,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'od_contrast')",precision_at_10,0.6,0.6,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'od_contrast')",budget_delivered_20,20,20,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'od_contrast')",tp_at_20,12,12,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'od_contrast')",precision_at_20,0.6,0.6,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'od_contrast')",budget_delivered_30,30,30,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'od_contrast')",tp_at_30,14,14,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'od_contrast')",precision_at_30,0.4667,0.4667,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'od_contrast')",budget_delivered_50,50,50,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'od_contrast')",tp_at_50,18,18,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'od_contrast')",precision_at_50,0.36,0.36,True,
TABLE_A,"('403.tiff', 'gray_bbox', 'od_contrast')",domain,human neuroendocrine tumor,human neuroendocrine tumor,True,
TABLE_A,ALL,row_order_identical,True,True,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 10)",n_roi,2,2,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 10)",tp_sum,17,17,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 10)",delivered_sum,20,20,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 10)",precision_pooled,0.85,0.85,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 10)",precision_worst_roi,0.8,0.8,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 10)",worst_roi_tied,False,False,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 10)",worst_roi_file in tied set,True,True,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 10)",pooled == mean of per-ROI precision,0.85,0.85,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 20)",n_roi,2,2,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 20)",tp_sum,37,37,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 20)",delivered_sum,40,40,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 20)",precision_pooled,0.925,0.925,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 20)",precision_worst_roi,0.9,0.9,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 20)",worst_roi_tied,False,False,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 20)",worst_roi_file in tied set,True,True,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 20)",pooled == mean of per-ROI precision,0.925,0.925,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 30)",n_roi,2,2,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 30)",tp_sum,54,54,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 30)",delivered_sum,60,60,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 30)",precision_pooled,0.9,0.9,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 30)",precision_worst_roi,0.9,0.9,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 30)",worst_roi_tied,True,True,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 30)",worst_roi_file in tied set,True,True,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 30)",pooled == mean of per-ROI precision,0.9,0.9,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 50)",n_roi,2,2,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 50)",tp_sum,87,87,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 50)",delivered_sum,100,100,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 50)",precision_pooled,0.87,0.87,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 50)",precision_worst_roi,0.82,0.82,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 50)",worst_roi_tied,False,False,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 50)",worst_roi_file in tied set,True,True,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'chromatin_od', 50)",pooled == mean of per-ROI precision,0.87,0.87,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'od_contrast', 10)",n_roi,2,2,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'od_contrast', 10)",tp_sum,16,16,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'od_contrast', 10)",delivered_sum,20,20,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'od_contrast', 10)",precision_pooled,0.8,0.8,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'od_contrast', 10)",precision_worst_roi,0.8,0.8,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'od_contrast', 10)",worst_roi_tied,True,True,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'od_contrast', 10)",worst_roi_file in tied set,True,True,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'od_contrast', 10)",pooled == mean of per-ROI precision,0.8,0.8,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'od_contrast', 20)",n_roi,2,2,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'od_contrast', 20)",tp_sum,36,36,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'od_contrast', 20)",delivered_sum,40,40,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'od_contrast', 20)",precision_pooled,0.9,0.9,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'od_contrast', 20)",precision_worst_roi,0.9,0.9,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'od_contrast', 20)",worst_roi_tied,True,True,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'od_contrast', 20)",worst_roi_file in tied set,True,True,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'od_contrast', 20)",pooled == mean of per-ROI precision,0.9,0.9,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'od_contrast', 30)",n_roi,2,2,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'od_contrast', 30)",tp_sum,55,55,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'od_contrast', 30)",delivered_sum,60,60,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'od_contrast', 30)",precision_pooled,0.9167,0.9167,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'od_contrast', 30)",precision_worst_roi,0.9,0.9,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'od_contrast', 30)",worst_roi_tied,False,False,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'od_contrast', 30)",worst_roi_file in tied set,True,True,True,
TABLE_B,"('canine cutaneous mast cell tumor', 'gray_bbox', 'od_contrast', 30)",pooled == mean of per-ROI precision,0.9167,0.9167,True,
