file_name,tumor_type,seed_index,tp_rank_from_bottom,z,score,matched_ann_id
459.tiff,canine soft tissue sarcoma,3,39,4.090681076049805,4.807949542999268,22469
459.tiff,canine soft tissue sarcoma,3,40,4.0921525955200195,4.809730529785156,22346
459.tiff,canine soft tissue sarcoma,3,41,4.154048919677734,4.884632110595703,22482
459.tiff,canine soft tissue sarcoma,3,42,4.154375076293945,4.885026454925537,22494
459.tiff,canine soft tissue sarcoma,3,43,4.184850692749023,4.921905517578125,22462
459.tiff,canine soft tissue sarcoma,3,44,4.223626613616943,4.9688286781311035,22463
459.tiff,canine soft tissue sarcoma,3,45,4.227193832397461,4.973145484924316,22323
459.tiff,canine soft tissue sarcoma,3,46,4.267598628997803,5.022039890289307,22415
459.tiff,canine soft tissue sarcoma,3,47,4.279953956604004,5.036991119384766,22445
459.tiff,canine soft tissue sarcoma,3,48,4.33543586730957,5.104130268096924,22400
459.tiff,canine soft tissue sarcoma,3,49,4.336389541625977,5.105284214019775,22356
459.tiff,canine soft tissue sarcoma,3,50,4.36970853805542,5.145604133605957,22411
459.tiff,canine soft tissue sarcoma,3,51,4.3819684982299805,5.160439968109131,22493
459.tiff,canine soft tissue sarcoma,3,52,4.398375034332275,5.180294036865234,22439
459.tiff,canine soft tissue sarcoma,3,53,4.402686595916748,5.185511112213135,22464
459.tiff,canine soft tissue sarcoma,3,54,4.402709007263184,5.185538291931152,22357
459.tiff,canine soft tissue sarcoma,3,55,4.45364236831665,5.24717378616333,22487
459.tiff,canine soft tissue sarcoma,3,56,4.4792704582214355,5.278186321258545,22458
459.tiff,canine soft tissue sarcoma,3,57,4.553277492523193,5.367743015289307,22433
459.tiff,canine soft tissue sarcoma,3,58,4.57845401763916,5.398209571838379,22315
459.tiff,canine soft tissue sarcoma,3,59,4.614144325256348,5.441398620605469,22489
459.tiff,canine soft tissue sarcoma,3,60,4.641157150268555,5.474087715148926,22358
459.tiff,canine soft tissue sarcoma,3,61,4.66425895690918,5.5020432472229,22453
459.tiff,canine soft tissue sarcoma,3,62,4.667296886444092,5.5057196617126465,22403
459.tiff,canine soft tissue sarcoma,3,63,4.71056604385376,5.558079719543457,22449
459.tiff,canine soft tissue sarcoma,3,64,4.740596771240234,5.594420433044434,22343
459.tiff,canine soft tissue sarcoma,3,65,4.815298080444336,5.684817314147949,22421
459.tiff,canine soft tissue sarcoma,3,66,4.829006195068359,5.7014055252075195,22310
459.tiff,canine soft tissue sarcoma,3,67,4.830453872680664,5.703157901763916,22430
459.tiff,canine soft tissue sarcoma,3,68,4.856139183044434,5.73423957824707,22440
459.tiff,canine soft tissue sarcoma,3,69,4.867522239685059,5.748014450073242,22423
459.tiff,canine soft tissue sarcoma,3,70,4.8967719078063965,5.78341007232666,22304
459.tiff,canine soft tissue sarcoma,3,71,4.994264602661133,5.9013872146606445,22443
459.tiff,canine soft tissue sarcoma,3,72,5.030939102172852,5.945767402648926,22409
459.tiff,canine soft tissue sarcoma,3,73,5.066781520843506,5.989140510559082,22332
459.tiff,canine soft tissue sarcoma,3,74,5.074097633361816,5.9979939460754395,22500
459.tiff,canine soft tissue sarcoma,3,75,5.090316295623779,6.01762056350708,22412
459.tiff,canine soft tissue sarcoma,3,76,5.113396644592285,6.045550346374512,22465
459.tiff,canine soft tissue sarcoma,3,77,5.141165733337402,6.079154014587402,22420
459.tiff,canine soft tissue sarcoma,3,78,5.142944812774658,6.081306457519531,22480
459.tiff,canine soft tissue sarcoma,3,79,5.191772937774658,6.14039421081543,22448
459.tiff,canine soft tissue sarcoma,3,80,5.2542619705200195,6.216012954711914,22362
459.tiff,canine soft tissue sarcoma,3,81,5.269092559814453,6.233959674835205,22317
459.tiff,canine soft tissue sarcoma,3,82,5.290410995483398,6.2597575187683105,22306
459.tiff,canine soft tissue sarcoma,3,83,5.303008556365967,6.2750020027160645,22402
459.tiff,canine soft tissue sarcoma,3,84,5.407282829284668,6.401185512542725,22333
459.tiff,canine soft tissue sarcoma,3,85,5.421082496643066,6.417884349822998,22413
459.tiff,canine soft tissue sarcoma,3,86,5.438930034637451,6.43948221206665,22435
459.tiff,canine soft tissue sarcoma,3,87,5.497778415679932,6.510694980621338,22344
459.tiff,canine soft tissue sarcoma,3,88,5.509180068969727,6.524492263793945,22364
459.tiff,canine soft tissue sarcoma,3,89,5.512994766235352,6.52910852432251,22431
459.tiff,canine soft tissue sarcoma,3,90,5.534549236297607,6.555191993713379,22394
459.tiff,canine soft tissue sarcoma,3,91,5.560355186462402,6.586420059204102,22325
459.tiff,canine soft tissue sarcoma,3,92,5.5767669677734375,6.6062798500061035,22309
459.tiff,canine soft tissue sarcoma,3,93,5.6069440841674805,6.642797946929932,22444
459.tiff,canine soft tissue sarcoma,3,94,5.619731903076172,6.6582722663879395,22473
459.tiff,canine soft tissue sarcoma,3,95,5.637759685516357,6.680088043212891,22328
459.tiff,canine soft tissue sarcoma,3,96,5.688666343688965,6.7416911125183105,22454
459.tiff,canine soft tissue sarcoma,3,97,5.690474987030029,6.743879795074463,22389
459.tiff,canine soft tissue sarcoma,3,98,5.70108699798584,6.756721019744873,22474
459.tiff,canine soft tissue sarcoma,3,99,5.722010612487793,6.782041072845459,22436
459.tiff,canine soft tissue sarcoma,3,100,5.727770805358887,6.789011478424072,22363
459.tiff,canine soft tissue sarcoma,3,101,5.73012638092041,6.7918620109558105,22386
459.tiff,canine soft tissue sarcoma,3,102,5.73919153213501,6.802832126617432,22485
459.tiff,canine soft tissue sarcoma,3,103,5.741974353790283,6.806199550628662,22461
459.tiff,canine soft tissue sarcoma,3,104,5.770825386047363,6.8411126136779785,22342
459.tiff,canine soft tissue sarcoma,3,105,5.791608810424805,6.866262912750244,22395
459.tiff,canine soft tissue sarcoma,3,106,5.834009647369385,6.917572498321533,22466
459.tiff,canine soft tissue sarcoma,3,107,5.849786281585693,6.93666410446167,22361
459.tiff,canine soft tissue sarcoma,3,108,6.001399517059326,7.120132923126221,22392
459.tiff,canine soft tissue sarcoma,3,109,6.044261455535889,7.172000885009766,22424
459.tiff,canine soft tissue sarcoma,3,110,6.081547737121582,7.217121601104736,22355
459.tiff,canine soft tissue sarcoma,3,111,6.1013078689575195,7.24103307723999,22380
459.tiff,canine soft tissue sarcoma,3,112,6.217896938323975,7.382119178771973,22407
459.tiff,canine soft tissue sarcoma,3,113,6.221590995788574,7.386589527130127,22366
459.tiff,canine soft tissue sarcoma,3,114,6.243592739105225,7.413214206695557,22341
459.tiff,canine soft tissue sarcoma,3,115,6.267849445343018,7.442567348480225,22442
459.tiff,canine soft tissue sarcoma,3,116,6.268826484680176,7.44374942779541,22446
459.tiff,canine soft tissue sarcoma,3,117,6.386117935180664,7.5856852531433105,22308
459.tiff,canine soft tissue sarcoma,3,118,6.41663122177124,7.622609615325928,22350
459.tiff,canine soft tissue sarcoma,3,119,6.423494338989258,7.63091516494751,22391
459.tiff,canine soft tissue sarcoma,3,120,6.630893230438232,7.881890773773193,22441
459.tiff,canine soft tissue sarcoma,3,121,6.741015911102295,8.015151977539062,22320
459.tiff,canine soft tissue sarcoma,3,122,6.90360689163208,8.211905479431152,22305
459.tiff,canine soft tissue sarcoma,3,123,7.048680305480957,8.387460708618164,22351
459.tiff,canine soft tissue sarcoma,3,124,7.067333698272705,8.410033226013184,22401
459.tiff,canine soft tissue sarcoma,3,125,7.130167007446289,8.486068725585938,22399
459.tiff,canine soft tissue sarcoma,3,126,7.2029500007629395,8.57414436340332,22375
459.tiff,canine soft tissue sarcoma,3,127,7.339881420135498,8.739846229553223,22481
459.tiff,canine soft tissue sarcoma,3,128,7.810601234436035,9.309470176696777,22331
459.tiff,canine soft tissue sarcoma,3,129,7.853606224060059,9.36151123046875,22311
459.tiff,canine soft tissue sarcoma,4,0,1.3727209568023682,1.2905713319778442,22327
459.tiff,canine soft tissue sarcoma,4,1,1.9715139865875244,1.914974331855774,22326
459.tiff,canine soft tissue sarcoma,4,2,2.010030508041382,1.955138087272644,22406
459.tiff,canine soft tissue sarcoma,4,3,2.0198287963867188,1.965355396270752,22381
459.tiff,canine soft tissue sarcoma,4,4,2.1268389225006104,2.076942205429077,22340
459.tiff,canine soft tissue sarcoma,4,5,2.1365957260131836,2.087116241455078,22417
459.tiff,canine soft tissue sarcoma,4,6,2.382673501968384,2.3437187671661377,22414
459.tiff,canine soft tissue sarcoma,4,7,2.412924289703369,2.375263214111328,22447
459.tiff,canine soft tissue sarcoma,4,8,2.6704132556915283,2.6437647342681885,22397
459.tiff,canine soft tissue sarcoma,4,9,2.775181531906128,2.753014087677002,22353
459.tiff,canine soft tissue sarcoma,4,10,2.80668044090271,2.785860061645508,22410
459.tiff,canine soft tissue sarcoma,4,11,2.8198556900024414,2.7995986938476562,22354
459.tiff,canine soft tissue sarcoma,4,12,2.853301763534546,2.83447527885437,22432
459.tiff,canine soft tissue sarcoma,4,13,2.9702045917510986,2.9563779830932617,22438
459.tiff,canine soft tissue sarcoma,4,14,3.0716748237609863,3.062188148498535,22475
459.tiff,canine soft tissue sarcoma,4,15,3.1625173091888428,3.1569156646728516,22457
459.tiff,canine soft tissue sarcoma,4,16,3.18998122215271,3.185554265975952,22339
459.tiff,canine soft tissue sarcoma,4,17,3.2761754989624023,3.275434970855713,22365
459.tiff,canine soft tissue sarcoma,4,18,3.2806758880615234,3.280128002166748,22455
459.tiff,canine soft tissue sarcoma,4,19,3.2831337451934814,3.28269100189209,22479
459.tiff,canine soft tissue sarcoma,4,20,3.3151772022247314,3.3161048889160156,22459
459.tiff,canine soft tissue sarcoma,4,21,3.3594555854797363,3.362277030944824,22316
459.tiff,canine soft tissue sarcoma,4,22,3.423393726348877,3.4289495944976807,22490
459.tiff,canine soft tissue sarcoma,4,23,3.428122043609619,3.43388032913208,22470
459.tiff,canine soft tissue sarcoma,4,24,3.487595558166504,3.4958972930908203,22484
459.tiff,canine soft tissue sarcoma,4,25,3.529188871383667,3.5392696857452393,22452
459.tiff,canine soft tissue sarcoma,4,26,3.5749645233154297,3.587002992630005,22330
459.tiff,canine soft tissue sarcoma,4,27,3.7030932903289795,3.720611810684204,22390
459.tiff,canine soft tissue sarcoma,4,28,3.7392737865448,3.7583396434783936,22385
459.tiff,canine soft tissue sarcoma,4,29,3.8405721187591553,3.8639705181121826,22458
459.tiff,canine soft tissue sarcoma,4,30,3.8681411743164062,3.892718553543091,22411
459.tiff,canine soft tissue sarcoma,4,31,3.905435562133789,3.931608200073242,22445
459.tiff,canine soft tissue sarcoma,4,32,3.9237258434295654,3.950680732727051,22463
459.tiff,canine soft tissue sarcoma,4,33,3.9458847045898438,3.973787307739258,22488
459.tiff,canine soft tissue sarcoma,4,34,4.046668529510498,4.078881740570068,22321
459.tiff,canine soft tissue sarcoma,4,35,4.05980920791626,4.092584609985352,22482
459.tiff,canine soft tissue sarcoma,4,36,4.073207378387451,4.106555461883545,22480
459.tiff,canine soft tissue sarcoma,4,37,4.094738483428955,4.129007339477539,22382
459.tiff,canine soft tissue sarcoma,4,38,4.09927225112915,4.133735179901123,22408
459.tiff,canine soft tissue sarcoma,4,39,4.165196418762207,4.202478885650635,22425
459.tiff,canine soft tissue sarcoma,4,40,4.199436187744141,4.23818302154541,22434
459.tiff,canine soft tissue sarcoma,4,41,4.20310640335083,4.242010116577148,22437
459.tiff,canine soft tissue sarcoma,4,42,4.207711696624756,4.246812343597412,22404
459.tiff,canine soft tissue sarcoma,4,43,4.224466323852539,4.264283657073975,22469
459.tiff,canine soft tissue sarcoma,4,44,4.419544219970703,4.467704772949219,22346
459.tiff,canine soft tissue sarcoma,4,45,4.479667663574219,4.530399799346924,22487
459.tiff,canine soft tissue sarcoma,4,46,4.492036819458008,4.54329776763916,22358
459.tiff,canine soft tissue sarcoma,4,47,4.53306245803833,4.58607816696167,22384
459.tiff,canine soft tissue sarcoma,4,48,4.552727222442627,4.606584072113037,22449
459.tiff,canine soft tissue sarcoma,4,49,4.593825340270996,4.649439811706543,22453
459.tiff,canine soft tissue sarcoma,4,50,4.603507041931152,4.659535884857178,22443
459.tiff,canine soft tissue sarcoma,4,51,4.61332368850708,4.669772148132324,22494
459.tiff,canine soft tissue sarcoma,4,52,4.647057056427002,4.704948425292969,22464
459.tiff,canine soft tissue sarcoma,4,53,4.677390098571777,4.736578941345215,22415
459.tiff,canine soft tissue sarcoma,4,54,4.684044361114502,4.7435173988342285,22439
459.tiff,canine soft tissue sarcoma,4,55,4.718995094299316,4.77996301651001,22433
459.tiff,canine soft tissue sarcoma,4,56,4.753509998321533,4.815954208374023,22343
459.tiff,canine soft tissue sarcoma,4,57,4.785954475402832,4.849786281585693,22462
459.tiff,canine soft tissue sarcoma,4,58,4.801013469696045,4.865489482879639,22421
459.tiff,canine soft tissue sarcoma,4,59,4.828459739685059,4.89410924911499,22489
459.tiff,canine soft tissue sarcoma,4,60,4.832401275634766,4.898219585418701,22332
459.tiff,canine soft tissue sarcoma,4,61,4.848441123962402,4.914945602416992,22409
459.tiff,canine soft tissue sarcoma,4,62,4.877012729644775,4.944738864898682,22356
459.tiff,canine soft tissue sarcoma,4,63,4.922722339630127,4.992403507232666,22306
459.tiff,canine soft tissue sarcoma,4,64,5.000267505645752,5.073265075683594,22323
459.tiff,canine soft tissue sarcoma,4,65,5.076952934265137,5.153230667114258,22403
459.tiff,canine soft tissue sarcoma,4,66,5.07877779006958,5.155133247375488,22430
459.tiff,canine soft tissue sarcoma,4,67,5.095318794250488,5.17238187789917,22493
459.tiff,canine soft tissue sarcoma,4,68,5.148922443389893,5.228278160095215,22309
459.tiff,canine soft tissue sarcoma,4,69,5.149052143096924,5.228413105010986,22329
459.tiff,canine soft tissue sarcoma,4,70,5.180154323577881,5.26084566116333,22423
459.tiff,canine soft tissue sarcoma,4,71,5.184101104736328,5.264961242675781,22420
459.tiff,canine soft tissue sarcoma,4,72,5.269085884094238,5.353580951690674,22362
459.tiff,canine soft tissue sarcoma,4,73,5.296940803527832,5.382627010345459,22317
459.tiff,canine soft tissue sarcoma,4,74,5.317831993103027,5.404411792755127,22304
459.tiff,canine soft tissue sarcoma,4,75,5.333226680755615,5.420464992523193,22400
459.tiff,canine soft tissue sarcoma,4,76,5.351842880249023,5.439877510070801,22440
459.tiff,canine soft tissue sarcoma,4,77,5.42352819442749,5.5146284103393555,22412
459.tiff,canine soft tissue sarcoma,4,78,5.491775035858154,5.585794448852539,22386
459.tiff,canine soft tissue sarcoma,4,79,5.516967296600342,5.612063884735107,22333
459.tiff,canine soft tissue sarcoma,4,80,5.524569511413574,5.619991302490234,22435
459.tiff,canine soft tissue sarcoma,4,81,5.527954578399658,5.623521327972412,22448
459.tiff,canine soft tissue sarcoma,4,82,5.530595779418945,5.626275062561035,22474
459.tiff,canine soft tissue sarcoma,4,83,5.536442279815674,5.63237190246582,22344
459.tiff,canine soft tissue sarcoma,4,84,5.561618804931641,5.65862512588501,22485
459.tiff,canine soft tissue sarcoma,4,85,5.601682662963867,5.700402736663818,22431
459.tiff,canine soft tissue sarcoma,4,86,5.620825290679932,5.720363616943359,22454
459.tiff,canine soft tissue sarcoma,4,87,5.623705863952637,5.723367691040039,22389
459.tiff,canine soft tissue sarcoma,4,88,5.625370025634766,5.72510290145874,22500
459.tiff,canine soft tissue sarcoma,4,89,5.630852699279785,5.730820178985596,22357
459.tiff,canine soft tissue sarcoma,4,90,5.650322914123535,5.751122951507568,22394
459.tiff,canine soft tissue sarcoma,4,91,5.6930975914001465,5.795727252960205,22461
459.tiff,canine soft tissue sarcoma,4,92,5.719686508178711,5.823453426361084,22315
459.tiff,canine soft tissue sarcoma,4,93,5.753056049346924,5.858250141143799,22413
459.tiff,canine soft tissue sarcoma,4,94,5.759616851806641,5.865091323852539,22402
459.tiff,canine soft tissue sarcoma,4,95,5.765531063079834,5.871258735656738,22473
459.tiff,canine soft tissue sarcoma,4,96,5.769641399383545,5.875544548034668,22363
459.tiff,canine soft tissue sarcoma,4,97,5.819118022918701,5.92713737487793,22342
459.tiff,canine soft tissue sarcoma,4,98,5.823516368865967,5.9317240715026855,22465
459.tiff,canine soft tissue sarcoma,4,99,5.843277931213379,5.952330589294434,22364
459.tiff,canine soft tissue sarcoma,4,100,5.943572998046875,6.056915283203125,22444
459.tiff,canine soft tissue sarcoma,4,101,5.967308044433594,6.081665515899658,22361
459.tiff,canine soft tissue sarcoma,4,102,5.980047225952148,6.094949245452881,22466
459.tiff,canine soft tissue sarcoma,4,103,5.987652778625488,6.102880477905273,22310
459.tiff,canine soft tissue sarcoma,4,104,6.00634765625,6.122374534606934,22395
459.tiff,canine soft tissue sarcoma,4,105,6.02584981918335,6.142711162567139,22325
459.tiff,canine soft tissue sarcoma,4,106,6.133998870849609,6.255485534667969,22328
459.tiff,canine soft tissue sarcoma,4,107,6.158668518066406,6.281210422515869,22436
459.tiff,canine soft tissue sarcoma,4,108,6.243188858032227,6.369345188140869,22355
459.tiff,canine soft tissue sarcoma,4,109,6.260498523712158,6.38739538192749,22380
459.tiff,canine soft tissue sarcoma,4,110,6.29094934463501,6.4191484451293945,22320
459.tiff,canine soft tissue sarcoma,4,111,6.303091526031494,6.431809902191162,22308
459.tiff,canine soft tissue sarcoma,4,112,6.308894157409668,6.43786096572876,22446
459.tiff,canine soft tissue sarcoma,4,113,6.310458183288574,6.4394917488098145,22341
459.tiff,canine soft tissue sarcoma,4,114,6.325695514678955,6.455380916595459,22392
459.tiff,canine soft tissue sarcoma,4,115,6.35751485824585,6.488561153411865,22366
459.tiff,canine soft tissue sarcoma,4,116,6.426198959350586,6.560182571411133,22407
459.tiff,canine soft tissue sarcoma,4,117,6.475743770599365,6.611846446990967,22350
459.tiff,canine soft tissue sarcoma,4,118,6.57819128036499,6.71867561340332,22424
459.tiff,canine soft tissue sarcoma,4,119,6.686816215515137,6.83194637298584,22351
459.tiff,canine soft tissue sarcoma,4,120,6.74678897857666,6.894484043121338,22399
459.tiff,canine soft tissue sarcoma,4,121,6.8263630867004395,6.977461338043213,22441
459.tiff,canine soft tissue sarcoma,4,122,6.848674297332764,7.00072717666626,22401
459.tiff,canine soft tissue sarcoma,4,123,6.853678226470947,7.005944728851318,22391
459.tiff,canine soft tissue sarcoma,4,124,6.894021511077881,7.048013687133789,22442
459.tiff,canine soft tissue sarcoma,4,125,7.109817981719971,7.2730393409729,22331
459.tiff,canine soft tissue sarcoma,4,126,7.13589334487915,7.300230026245117,22371
459.tiff,canine soft tissue sarcoma,4,127,7.136805534362793,7.301181316375732,22481
459.tiff,canine soft tissue sarcoma,4,128,7.33922004699707,7.5122528076171875,22375
459.tiff,canine soft tissue sarcoma,4,129,7.777823448181152,7.969614505767822,22311
094.tiff,human breast cancer,0,0,4.767851829528809,0.2376898229122162,2655
094.tiff,human breast cancer,0,1,6.0234150886535645,0.30113595724105835,2651
094.tiff,human breast cancer,0,2,6.60261344909668,0.33040401339530945,2589
094.tiff,human breast cancer,0,3,7.20613431930542,0.3609011471271515,2546
094.tiff,human breast cancer,0,4,7.524537563323975,0.3769907057285309,2652
094.tiff,human breast cancer,0,5,7.610569953918457,0.38133808970451355,2540
094.tiff,human breast cancer,0,6,7.930343151092529,0.39749687910079956,2548
094.tiff,human breast cancer,0,7,8.167341232299805,0.40947285294532776,2489
094.tiff,human breast cancer,0,8,8.310046195983887,0.41668403148651123,2544
094.tiff,human breast cancer,0,9,8.361252784729004,0.4192716181278229,2637
094.tiff,human breast cancer,0,10,8.450126647949219,0.42376258969306946,2617
094.tiff,human breast cancer,0,11,8.489334106445312,0.42574381828308105,2592
094.tiff,human breast cancer,0,12,8.696123123168945,0.4361932575702667,2574
094.tiff,human breast cancer,0,13,8.824068069458008,0.44265857338905334,2495
094.tiff,human breast cancer,0,14,8.82418441772461,0.4426644444465637,2557
094.tiff,human breast cancer,0,15,9.306901931762695,0.46705713868141174,2519
094.tiff,human breast cancer,0,16,9.414916038513184,0.4725153148174286,2494
094.tiff,human breast cancer,0,17,9.996359825134277,0.5018967986106873,2629
094.tiff,human breast cancer,0,18,10.00749683380127,0.5024595856666565,2534
094.tiff,human breast cancer,0,19,10.00881290435791,0.5025261044502258,2581
094.tiff,human breast cancer,0,20,10.03962230682373,0.504082977771759,2493
094.tiff,human breast cancer,0,21,10.1611909866333,0.5102260708808899,2582
094.tiff,human breast cancer,0,22,10.393242835998535,0.5219520926475525,2507
094.tiff,human breast cancer,0,23,10.412056922912598,0.5229028463363647,2536
094.tiff,human breast cancer,0,24,10.841785430908203,0.5446178913116455,2486
094.tiff,human breast cancer,0,25,10.933646202087402,0.5492597818374634,2559
094.tiff,human breast cancer,0,26,11.053338050842285,0.5553080439567566,2612
094.tiff,human breast cancer,0,27,11.27254867553711,0.5663852095603943,2591
094.tiff,human breast cancer,0,28,11.435568809509277,0.5746229290962219,2566
094.tiff,human breast cancer,0,29,11.457090377807617,0.5757104754447937,2602
094.tiff,human breast cancer,0,30,11.71873664855957,0.5889319777488708,2499
094.tiff,human breast cancer,0,31,11.78639030456543,0.5923506617546082,2539
094.tiff,human breast cancer,0,32,11.976333618164062,0.6019488573074341,2505
094.tiff,human breast cancer,0,33,11.99965763092041,0.6031274795532227,2529
094.tiff,human breast cancer,0,34,12.042299270629883,0.6052822470664978,2510
094.tiff,human breast cancer,0,35,12.178444862365723,0.6121619343757629,2603
094.tiff,human breast cancer,0,36,12.314958572387695,0.6190602779388428,2524
094.tiff,human breast cancer,0,37,12.32095718383789,0.6193633675575256,2549
094.tiff,human breast cancer,0,38,12.600435256958008,0.6334859728813171,2577
094.tiff,human breast cancer,0,39,13.279603004455566,0.6678056716918945,2604
094.tiff,human breast cancer,0,40,13.59240436553955,0.6836121678352356,2511
094.tiff,human breast cancer,0,41,14.016968727111816,0.7050662636756897,2527
094.tiff,human breast cancer,0,42,14.032093048095703,0.7058305144309998,2642
094.tiff,human breast cancer,0,43,14.162025451660156,0.7123962640762329,2597
094.tiff,human breast cancer,0,44,14.215729713439941,0.7151100635528564,2650
094.tiff,human breast cancer,0,45,14.261966705322266,0.717446506023407,2531
094.tiff,human breast cancer,0,46,14.29389476776123,0.7190598845481873,2500
094.tiff,human breast cancer,0,47,14.653867721557617,0.737250030040741,2530
094.tiff,human breast cancer,0,48,14.815521240234375,0.7454187273979187,2594
094.tiff,human breast cancer,0,49,15.057183265686035,0.7576304078102112,2583
094.tiff,human breast cancer,0,50,15.18231201171875,0.7639533877372742,2587
094.tiff,human breast cancer,0,51,15.253719329833984,0.7675617337226868,2646
094.tiff,human breast cancer,0,52,15.264927864074707,0.7681281566619873,2596
094.tiff,human breast cancer,0,53,15.316428184509277,0.7707305550575256,2560
094.tiff,human breast cancer,0,54,15.340669631958008,0.7719555497169495,2502
094.tiff,human breast cancer,0,55,15.385557174682617,0.774223804473877,2514
094.tiff,human breast cancer,0,56,15.616314888000488,0.785884439945221,2552
094.tiff,human breast cancer,0,57,15.636757850646973,0.7869174480438232,2542
094.tiff,human breast cancer,0,58,15.833894729614258,0.7968791723251343,2645
094.tiff,human breast cancer,0,59,15.931717872619629,0.8018223643302917,2558
094.tiff,human breast cancer,0,60,15.980512619018555,0.8042880892753601,2490
094.tiff,human breast cancer,0,61,16.06207847595215,0.8084098100662231,2484
094.tiff,human breast cancer,0,62,16.075044631958008,0.8090649843215942,2483
094.tiff,human breast cancer,0,63,16.199440002441406,0.8153508901596069,2576
094.tiff,human breast cancer,0,64,16.526931762695312,0.8318997621536255,2513
094.tiff,human breast cancer,0,65,16.85483169555664,0.8484691977500916,2492
094.tiff,human breast cancer,0,66,17.13965606689453,0.8628619313240051,2607
094.tiff,human breast cancer,0,67,17.191896438598633,0.8655017614364624,2543
094.tiff,human breast cancer,0,68,17.45040512084961,0.8785646557807922,2630
094.tiff,human breast cancer,0,69,17.522953033447266,0.8822306990623474,2488
094.tiff,human breast cancer,0,70,17.63164710998535,0.8877232670783997,2614
094.tiff,human breast cancer,0,71,17.66020393371582,0.8891662955284119,2601
094.tiff,human breast cancer,0,72,17.83146858215332,0.8978205919265747,2588
094.tiff,human breast cancer,0,73,17.850982666015625,0.8988066911697388,2626
094.tiff,human breast cancer,0,74,17.94838523864746,0.9037286043167114,2644
094.tiff,human breast cancer,0,75,18.062978744506836,0.9095192551612854,2518
094.tiff,human breast cancer,0,76,18.91007423400879,0.9523246884346008,2622
094.tiff,human breast cancer,0,77,19.310707092285156,0.972569465637207,2619
094.tiff,human breast cancer,0,78,20.4581241607666,1.0305508375167847,2487
094.tiff,human breast cancer,0,79,21.001262664794922,1.0579967498779297,2643
094.tiff,human breast cancer,0,80,21.695999145507812,1.0931031703948975,2532
094.tiff,human breast cancer,1,0,3.6053645610809326,0.3991454243659973,2651
094.tiff,human breast cancer,1,1,4.484536170959473,0.4988478720188141,2655
094.tiff,human breast cancer,1,2,4.511907577514648,0.5019519329071045,2652
094.tiff,human breast cancer,1,3,5.589105129241943,0.624111533164978,2589
094.tiff,human breast cancer,1,4,6.336989402770996,0.7089253664016724,2557
094.tiff,human breast cancer,1,5,6.602612495422363,0.7390483617782593,2546
094.tiff,human breast cancer,1,6,6.729589939117432,0.7534482479095459,2592
094.tiff,human breast cancer,1,7,7.117086410522461,0.7973923087120056,2582
094.tiff,human breast cancer,1,8,7.3254241943359375,0.8210188150405884,2494
094.tiff,human breast cancer,1,9,7.385988235473633,0.8278871178627014,2559
094.tiff,human breast cancer,1,10,7.622533321380615,0.8547124862670898,2544
094.tiff,human breast cancer,1,11,7.652288913726807,0.8580869436264038,2511
094.tiff,human breast cancer,1,12,7.6624627113342285,0.859240710735321,2548
094.tiff,human breast cancer,1,13,7.9400105476379395,0.890716016292572,2642
094.tiff,human breast cancer,1,14,7.9927873611450195,0.8967011570930481,2591
094.tiff,human breast cancer,1,15,8.054883003234863,0.9037431478500366,2499
094.tiff,human breast cancer,1,16,8.068180084228516,0.9052510857582092,2507
094.tiff,human breast cancer,1,17,8.069018363952637,0.905346155166626,2493
094.tiff,human breast cancer,1,18,8.074410438537598,0.9059576392173767,2574
094.tiff,human breast cancer,1,19,8.112835884094238,0.9103152751922607,2617
094.tiff,human breast cancer,1,20,8.161662101745605,0.9158523678779602,2495
094.tiff,human breast cancer,1,21,8.363991737365723,0.9387975931167603,2500
094.tiff,human breast cancer,1,22,8.376151084899902,0.9401765465736389,2540
094.tiff,human breast cancer,1,23,8.677225112915039,0.9743198156356812,2536
094.tiff,human breast cancer,1,24,8.78395938873291,0.9864240884780884,2539
094.tiff,human breast cancer,1,25,8.854171752929688,0.9943864345550537,2512
094.tiff,human breast cancer,1,26,9.151870727539062,1.0281469821929932,2502
094.tiff,human breast cancer,1,27,9.308877944946289,1.0459524393081665,2524
094.tiff,human breast cancer,1,28,9.578173637390137,1.0764918327331543,2489
094.tiff,human breast cancer,1,29,9.957372665405273,1.1194950342178345,2519
094.tiff,human breast cancer,1,30,10.079099655151367,1.1332993507385254,2637
094.tiff,human breast cancer,1,31,10.089216232299805,1.1344467401504517,2577
094.tiff,human breast cancer,1,32,10.248941421508789,1.1525603532791138,2612
094.tiff,human breast cancer,1,33,10.556138038635254,1.187398076057434,2566
094.tiff,human breast cancer,1,34,10.629107475280762,1.1956731081008911,2576
094.tiff,human breast cancer,1,35,10.679534912109375,1.2013916969299316,2492
094.tiff,human breast cancer,1,36,11.434167861938477,1.286970853805542,2602
094.tiff,human breast cancer,1,37,11.56567668914795,1.301884651184082,2513
094.tiff,human breast cancer,1,38,11.685504913330078,1.3154737949371338,2549
094.tiff,human breast cancer,1,39,11.735562324523926,1.321150541305542,2603
094.tiff,human breast cancer,1,40,11.834141731262207,1.3323301076889038,2486
094.tiff,human breast cancer,1,41,12.068368911743164,1.3588924407958984,2581
094.tiff,human breast cancer,1,42,12.07577133178711,1.359731912612915,2607
094.tiff,human breast cancer,1,43,12.162758827209473,1.3695967197418213,2527
