file_name,ann_id,tumor_type,bucket,bin_accepted,bin_reject_reason,bin_area,bin_solidity,bin_area_frac,bin_longer_side,bin_threshold,multiotsu_accepted,multiotsu_reject_reason,multiotsu_area,multiotsu_solidity,multiotsu_area_frac,multiotsu_longer_side,multiotsu_looks_merged,frac_0.05_accepted,frac_0.05_reject_reason,frac_0.05_area,frac_0.05_solidity,frac_0.05_area_frac,frac_0.05_longer_side,frac_0.05_looks_merged,frac_0.10_accepted,frac_0.10_reject_reason,frac_0.10_area,frac_0.10_solidity,frac_0.10_area_frac,frac_0.10_longer_side,frac_0.10_looks_merged,frac_0.15_accepted,frac_0.15_reject_reason,frac_0.15_area,frac_0.15_solidity,frac_0.15_area_frac,frac_0.15_longer_side,frac_0.15_looks_merged,frac_0.20_accepted,frac_0.20_reject_reason,frac_0.20_area,frac_0.20_solidity,frac_0.20_area_frac,frac_0.20_longer_side,frac_0.20_looks_merged,frac_0.30_accepted,frac_0.30_reject_reason,frac_0.30_area,frac_0.30_solidity,frac_0.30_area_frac,frac_0.30_longer_side,frac_0.30_looks_merged
301.tiff,14741,canine cutaneous mast cell tumor,flagged_accepted,True,,1524.0,0.8228941684665226,0.5859284890426759,51.0,119.0,False,no_foreground_at_click,,,,,,True,,1457.0,0.7940054495912806,0.5601691657054979,51.0,True,True,,1342.0,0.7459699833240689,0.5159554017685506,51.0,True,True,,1221.0,0.7037463976945245,0.46943483275663206,51.0,True,True,,881.0,0.7634315424610052,0.33871587850826607,41.0,False,False,no_foreground_at_click,,,,,
301.tiff,14742,canine cutaneous mast cell tumor,control,True,,279.0,0.8773584905660378,0.10726643598615918,22.0,150.0,True,,250.0,0.9363295880149812,0.09611687812379854,19.0,False,True,,266.0,0.9078498293515358,0.10226835832372165,21.0,False,True,,258.0,0.9381818181818182,0.09919261822376009,19.0,False,True,,246.0,0.9389312977099237,0.09457900807381776,19.0,False,True,,232.0,0.9354838709677419,0.08919646289888504,18.0,False,True,,214.0,0.9304347826086956,0.08227604767397155,17.0,False
301.tiff,14743,canine cutaneous mast cell tumor,control,True,,305.0,0.9327217125382263,0.11726259131103421,22.0,180.0,True,,275.0,0.9450171821305842,0.1057285659361784,21.0,False,True,,300.0,0.9404388714733543,0.11534025374855825,22.0,False,True,,290.0,0.9570957095709571,0.1114955786236063,21.0,False,True,,280.0,0.9523809523809523,0.10765090349865436,21.0,False,True,,275.0,0.9450171821305842,0.1057285659361784,21.0,False,True,,264.0,0.9496402877697842,0.10149942329873125,21.0,False
301.tiff,14744,canine cutaneous mast cell tumor,gap,True,,1193.0,0.9349529780564263,0.4586697424067666,43.0,112.0,True,,857.0,0.8369140625,0.3294886582083814,40.0,False,True,,1136.0,0.9124497991967871,0.43675509419454056,43.0,False,True,,1058.0,0.8950930626057529,0.40676662821991544,42.0,False,True,,962.0,0.8721668177697189,0.36985774702037677,41.0,False,True,,857.0,0.8369140625,0.3294886582083814,40.0,False,True,,618.0,0.6920492721164614,0.23760092272202998,40.0,False
301.tiff,14747,canine cutaneous mast cell tumor,no_foreground,False,no_foreground_at_click,,,,,144.0,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,
301.tiff,14748,canine cutaneous mast cell tumor,control,True,,368.0,0.7948164146868251,0.14148404459823144,25.0,126.0,True,,302.0,0.7475247524752475,0.11610918877354863,23.0,False,True,,351.0,0.7959183673469388,0.13494809688581316,25.0,False,True,,325.0,0.7869249394673123,0.1249519415609381,23.0,False,True,,302.0,0.7475247524752475,0.11610918877354863,23.0,False,True,,282.0,0.7157360406091371,0.10841983852364476,23.0,False,True,,222.0,0.6306818181818182,0.0853517877739331,22.0,False
301.tiff,14750,canine cutaneous mast cell tumor,flagged_accepted,True,,1340.0,0.8507936507936508,0.5151864667435602,45.0,122.0,True,,521.0,0.8444084278768234,0.20030757400999616,27.0,False,True,,1253.0,0.8021766965428937,0.4817377931564783,45.0,True,True,,1120.0,0.7446808510638298,0.43060361399461744,45.0,True,True,,1026.0,0.72,0.3944636678200692,44.0,False,True,,712.0,0.7982062780269058,0.2737408688965782,32.0,False,True,,596.0,0.8175582990397805,0.22914263744713573,30.0,False
301.tiff,14751,canine cutaneous mast cell tumor,control,True,,318.0,0.9217391304347826,0.12226066897347174,28.0,148.0,True,,282.0,0.9067524115755627,0.10841983852364476,27.0,False,True,,306.0,0.8973607038123167,0.11764705882352941,28.0,False,True,,300.0,0.8823529411764706,0.11534025374855825,28.0,False,True,,286.0,0.9137380191693291,0.10995770857362552,27.0,False,True,,279.0,0.8971061093247589,0.10726643598615918,27.0,False,True,,258.0,0.9314079422382672,0.09919261822376009,27.0,False
301.tiff,14752,canine cutaneous mast cell tumor,control,True,,353.0,0.9338624338624338,0.13571703191080353,23.0,141.0,True,,330.0,0.9295774647887324,0.12687427912341406,22.0,False,True,,349.0,0.9281914893617021,0.13417916186082277,23.0,False,True,,339.0,0.9416666666666667,0.1303344867358708,22.0,False,True,,332.0,0.9299719887955182,0.12764321414840446,22.0,False,True,,327.0,0.9316239316239316,0.12572087658592848,22.0,False,True,,301.0,0.9347826086956522,0.11572472126105345,22.0,False
301.tiff,14753,canine cutaneous mast cell tumor,no_foreground,False,no_foreground_at_click,,,,,145.0,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,
301.tiff,14754,canine cutaneous mast cell tumor,control,True,,340.0,0.9115281501340483,0.13071895424836602,24.0,133.0,True,,291.0,0.9387096774193548,0.1118800461361015,23.0,False,True,,333.0,0.925,0.12802768166089964,24.0,False,True,,310.0,0.9422492401215805,0.11918492887351019,23.0,False,True,,303.0,0.9439252336448598,0.11649365628604383,23.0,False,True,,295.0,0.9424920127795527,0.11341791618608228,23.0,False,True,,266.0,0.9172413793103448,0.10226835832372165,22.0,False
301.tiff,14755,canine cutaneous mast cell tumor,flagged_accepted,True,,1121.0,0.69454770755886,0.43098808150711265,48.0,132.0,True,,459.0,0.8453038674033149,0.17647058823529413,28.0,False,True,,1030.0,0.6514864010120177,0.39600153787005,48.0,True,True,,899.0,0.6462976276060388,0.34563629373317956,45.0,True,True,,560.0,0.8408408408408409,0.21530180699730872,30.0,False,True,,516.0,0.8376623376623377,0.19838523644752018,30.0,False,True,,453.0,0.8388888888888889,0.17416378316032297,28.0,False
301.tiff,14757,canine cutaneous mast cell tumor,control,True,,281.0,0.9153094462540716,0.10803537101114956,21.0,138.0,True,,257.0,0.8741496598639455,0.09880815071126489,21.0,False,True,,272.0,0.9006622516556292,0.10457516339869281,21.0,False,True,,258.0,0.8745762711864407,0.09919261822376009,21.0,False,True,,249.0,0.8892857142857142,0.09573241061130335,21.0,False,True,,231.0,0.9166666666666666,0.08881199538638986,19.0,False,True,,212.0,0.8688524590163934,0.08150711264898117,19.0,False
301.tiff,14761,canine cutaneous mast cell tumor,control,True,,326.0,0.9340974212034384,0.1253364090734333,21.0,143.0,True,,288.0,0.9320388349514563,0.11072664359861592,20.0,False,True,,319.0,0.9273255813953488,0.12264513648596694,21.0,False,True,,311.0,0.9283582089552239,0.11956939638600539,21.0,False,True,,303.0,0.9126506024096386,0.11649365628604383,21.0,False,True,,296.0,0.9396825396825397,0.11380238369857747,20.0,False,True,,277.0,0.9326599326599326,0.10649750096116878,19.0,False
301.tiff,14762,canine cutaneous mast cell tumor,control,True,,379.0,0.9427860696517413,0.14571318723567858,25.0,129.0,True,,276.0,0.9517241379310345,0.1061130334486736,21.0,False,True,,367.0,0.9458762886597938,0.14109957708573626,25.0,False,True,,350.0,0.948509485094851,0.13456362937331795,24.0,False,True,,337.0,0.9335180055401662,0.12956555171088044,24.0,False,True,,326.0,0.9476744186046512,0.1253364090734333,23.0,False,True,,309.0,0.9363636363636364,0.11880046136101499,22.0,False
301.tiff,14764,canine cutaneous mast cell tumor,control,True,,417.0,0.8562628336755647,0.16032295271049596,25.0,138.0,True,,357.0,0.8858560794044665,0.13725490196078433,24.0,False,True,,412.0,0.8710359408033826,0.15840061514801998,25.0,False,True,,395.0,0.8856502242152466,0.1518646674356017,24.0,False,True,,384.0,0.8888888888888888,0.14763552479815456,24.0,False,True,,372.0,0.8691588785046729,0.14302191464821223,24.0,False,True,,354.0,0.8916876574307305,0.13610149942329874,24.0,False
301.tiff,14765,canine cutaneous mast cell tumor,control,True,,514.0,0.7481804949053857,0.19761630142252978,34.0,132.0,True,,394.0,0.6973451327433628,0.1514801999231065,33.0,False,True,,482.0,0.7226386806596702,0.18531334102268357,34.0,False,True,,452.0,0.7040498442367601,0.17377931564782775,34.0,False,True,,398.0,0.7044247787610619,0.15301806997308728,33.0,False,True,,371.0,0.7039848197343453,0.14263744713571702,32.0,False,False,no_foreground_at_click,,,,,
301.tiff,14766,canine cutaneous mast cell tumor,control,True,,409.0,0.8628691983122363,0.1572472126105344,28.0,141.0,True,,365.0,0.8314350797266514,0.14033064206074586,26.0,False,True,,398.0,0.8504273504273504,0.15301806997308728,27.0,False,True,,379.0,0.844097995545657,0.14571318723567858,26.0,False,True,,365.0,0.8314350797266514,0.14033064206074586,26.0,False,True,,348.0,0.8385542168674699,0.13379469434832755,25.0,False,True,,313.0,0.9125364431486881,0.12033833141099577,23.0,False
301.tiff,14768,canine cutaneous mast cell tumor,no_foreground,False,no_foreground_at_click,,,,,130.0,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,
301.tiff,14769,canine cutaneous mast cell tumor,no_foreground,False,no_foreground_at_click,,,,,133.0,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,
301.tiff,14770,canine cutaneous mast cell tumor,control,True,,718.0,0.8734793187347932,0.2760476739715494,37.0,138.0,True,,355.0,0.9125964010282777,0.13648596693579393,24.0,False,True,,659.0,0.8881401617250674,0.25336409073433297,34.0,False,True,,596.0,0.86002886002886,0.22914263744713573,33.0,False,True,,548.0,0.862992125984252,0.2106881968473664,31.0,False,True,,496.0,0.8641114982578397,0.1906958861976163,29.0,False,True,,392.0,0.8828828828828829,0.15071126489811612,25.0,False
301.tiff,14771,canine cutaneous mast cell tumor,flagged_accepted,True,,837.0,0.6963394342762064,0.3217993079584775,48.0,132.0,True,,185.0,0.9024390243902439,0.07112648981161092,21.0,False,True,,552.0,0.7330677290836654,0.2122260668973472,38.0,False,True,,412.0,0.6367851622874807,0.15840061514801998,32.0,False,True,,246.0,0.8785714285714286,0.09457900807381776,25.0,False,True,,219.0,0.8690476190476191,0.08419838523644751,22.0,False,True,,182.0,0.896551724137931,0.06997308727412534,20.0,False
301.tiff,14772,canine cutaneous mast cell tumor,control,True,,404.0,0.9483568075117371,0.15532487504805845,24.0,143.0,True,,365.0,0.958005249343832,0.14033064206074586,22.0,False,True,,392.0,0.9607843137254902,0.15071126489811612,23.0,False,True,,382.0,0.9573934837092731,0.14686658977316416,23.0,False,True,,373.0,0.966321243523316,0.14340638216070742,22.0,False,True,,360.0,0.9498680738786279,0.1384083044982699,22.0,False,True,,338.0,0.9575070821529745,0.12995001922337562,22.0,False
301.tiff,14773,canine cutaneous mast cell tumor,control,True,,350.0,0.9510869565217391,0.13456362937331795,22.0,141.0,True,,310.0,0.9226190476190477,0.11918492887351019,21.0,False,True,,340.0,0.9366391184573003,0.13071895424836602,22.0,False,True,,331.0,0.9323943661971831,0.12725874663590928,22.0,False,True,,322.0,0.936046511627907,0.12379853902345252,21.0,False,True,,319.0,0.9382352941176471,0.12264513648596694,21.0,False,True,,308.0,0.9221556886227545,0.1184159938485198,21.0,False
301.tiff,14776,canine cutaneous mast cell tumor,control,True,,234.0,0.8041237113402062,0.08996539792387544,22.0,120.0,True,,142.0,0.8304093567251462,0.05459438677431757,19.0,False,True,,223.0,0.7992831541218638,0.0857362552864283,21.0,False,True,,214.0,0.7867647058823529,0.08227604767397155,20.0,False,True,,190.0,0.7450980392156863,0.07304882737408688,20.0,False,True,,169.0,0.8622448979591837,0.06497500961168781,20.0,False,True,,150.0,0.819672131147541,0.05767012687427912,19.0,False
301.tiff,14777,canine cutaneous mast cell tumor,control,True,,241.0,0.8169491525423729,0.09265667051134178,24.0,138.0,True,,183.0,0.8169642857142857,0.07035755478662054,22.0,False,True,,229.0,0.8149466192170819,0.08804306036139946,24.0,False,True,,218.0,0.8416988416988417,0.08381391772395233,23.0,False,True,,207.0,0.8247011952191236,0.07958477508650519,23.0,False,True,,199.0,0.8155737704918032,0.07650903498654364,22.0,False,True,,175.0,0.8536585365853658,0.06728181468665898,21.0,False
301.tiff,14778,canine cutaneous mast cell tumor,control,True,,475.0,0.7196969696969697,0.18262206843521722,30.0,126.0,True,,209.0,0.9126637554585153,0.08035371011149559,21.0,False,True,,428.0,0.7940630797773655,0.1645520953479431,29.0,False,True,,334.0,0.8329177057356608,0.12841214917339486,28.0,False,True,,291.0,0.8314285714285714,0.1118800461361015,26.0,False,True,,269.0,0.8302469135802469,0.10342176086120723,24.0,False,True,,222.0,0.8987854251012146,0.0853517877739331,23.0,False
301.tiff,14781,canine cutaneous mast cell tumor,control,True,,346.0,0.8826530612244898,0.13302575932333718,24.0,136.0,True,,253.0,0.9166666666666666,0.09727028066128413,22.0,False,True,,329.0,0.9138888888888889,0.12648981161091888,24.0,False,True,,309.0,0.9223880597014925,0.11880046136101499,24.0,False,True,,289.0,0.9203821656050956,0.1111111111111111,23.0,False,True,,267.0,0.9050847457627119,0.10265282583621683,23.0,False,True,,231.0,0.9130434782608695,0.08881199538638986,21.0,False
301.tiff,14782,canine cutaneous mast cell tumor,control,True,,142.0,0.7319587628865979,0.05459438677431757,23.0,124.0,True,,98.0,0.8099173553719008,0.03767781622452903,19.0,False,True,,129.0,0.7413793103448276,0.049596309111880045,23.0,False,True,,111.0,0.7928571428571428,0.04267589388696655,21.0,False,True,,106.0,0.803030303030303,0.040753556324490584,19.0,False,True,,94.0,0.8103448275862069,0.03613994617454825,19.0,False,True,,82.0,0.7961165048543689,0.031526336024605923,18.0,False
301.tiff,14784,canine cutaneous mast cell tumor,control,True,,293.0,0.915625,0.11264898116109189,21.0,147.0,True,,262.0,0.903448275862069,0.10073048827374087,21.0,False,True,,286.0,0.910828025477707,0.10995770857362552,21.0,False,True,,277.0,0.9022801302931596,0.10649750096116878,21.0,False,True,,266.0,0.9078498293515358,0.10226835832372165,21.0,False,True,,260.0,0.9027777777777778,0.09996155324875049,20.0,False,True,,244.0,0.9003690036900369,0.09381007304882738,20.0,False
301.tiff,14785,canine cutaneous mast cell tumor,control,True,,391.0,0.9331742243436754,0.1503267973856209,24.0,151.0,True,,366.0,0.9606299212598425,0.14071510957324107,23.0,False,True,,385.0,0.9649122807017544,0.14801999231064975,23.0,False,True,,369.0,0.9659685863874345,0.14186851211072665,23.0,False,True,,359.0,0.9547872340425532,0.1380238369857747,23.0,False,True,,351.0,0.9486486486486486,0.13494809688581316,23.0,False,True,,328.0,0.9534883720930233,0.1261053440984237,22.0,False
301.tiff,14786,canine cutaneous mast cell tumor,control,True,,518.0,0.7357954545454546,0.19915417147251058,35.0,129.0,True,,201.0,0.8204081632653061,0.07727797001153403,20.0,False,True,,439.0,0.7001594896331739,0.16878123798539024,35.0,False,True,,308.0,0.8020833333333334,0.1184159938485198,27.0,False,True,,285.0,0.8260869565217391,0.10957324106113034,26.0,False,True,,251.0,0.8175895765472313,0.09650134563629373,23.0,False,True,,224.0,0.8175182481751825,0.0861207227989235,22.0,False
301.tiff,14787,canine cutaneous mast cell tumor,gap,True,,923.0,0.8499079189686924,0.3548635140330642,39.0,121.0,True,,345.0,0.740343347639485,0.13264129181084197,32.0,False,True,,861.0,0.8161137440758294,0.33102652825836215,39.0,False,True,,692.0,0.8449328449328449,0.26605151864667437,34.0,False,True,,540.0,0.7552447552447552,0.20761245674740483,34.0,False,True,,497.0,0.7244897959183674,0.1910803537101115,34.0,False,True,,354.0,0.6794625719769674,0.13610149942329874,32.0,False
301.tiff,14788,canine cutaneous mast cell tumor,no_foreground,False,no_foreground_at_click,,,,,148.0,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,
301.tiff,14789,canine cutaneous mast cell tumor,no_foreground,False,no_foreground_at_click,,,,,121.0,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,
301.tiff,14790,canine cutaneous mast cell tumor,control,True,,247.0,0.9047619047619048,0.09496347558631296,21.0,124.0,True,,193.0,0.946078431372549,0.07420222991157248,18.0,False,True,,236.0,0.9402390438247012,0.09073433294886582,20.0,False,True,,230.0,0.9236947791164659,0.08842752787389466,20.0,False,True,,214.0,0.9067796610169492,0.08227604767397155,19.0,False,True,,206.0,0.9237668161434978,0.07920030757400999,19.0,False,True,,191.0,0.9455445544554455,0.07343329488658208,18.0,False
301.tiff,14796,canine cutaneous mast cell tumor,control,True,,372.0,0.8611111111111112,0.14302191464821223,28.0,147.0,True,,295.0,0.9161490683229814,0.11341791618608228,23.0,False,True,,334.0,0.9100817438692098,0.12841214917339486,26.0,False,True,,323.0,0.9228571428571428,0.12418300653594772,25.0,False,True,,307.0,0.9191616766467066,0.11803152633602461,24.0,False,True,,291.0,0.9208860759493671,0.1118800461361015,23.0,False,True,,263.0,0.9228070175438596,0.10111495578623607,22.0,False
301.tiff,14797,canine cutaneous mast cell tumor,control,True,,401.0,0.7741312741312741,0.15417147251057287,39.0,125.0,True,,221.0,0.8308270676691729,0.08496732026143791,23.0,False,True,,380.0,0.7883817427385892,0.14609765474817377,39.0,False,True,,349.0,0.77728285077951,0.13417916186082277,38.0,False,True,,279.0,0.850609756097561,0.10726643598615918,25.0,False,True,,260.0,0.8150470219435737,0.09996155324875049,25.0,False,True,,226.0,0.8158844765342961,0.08688965782391388,23.0,False
301.tiff,14798,canine cutaneous mast cell tumor,control,True,,624.0,0.8666666666666667,0.23990772779700115,32.0,139.0,True,,426.0,0.9141630901287554,0.1637831603229527,25.0,False,True,,565.0,0.8982511923688394,0.2172241445597847,29.0,False,True,,523.0,0.8789915966386554,0.20107650903498656,28.0,False,True,,489.0,0.8810810810810811,0.18800461361014995,27.0,False,True,,465.0,0.8740601503759399,0.1787773933102653,26.0,False,True,,421.0,0.9073275862068966,0.16186082276047675,25.0,False
301.tiff,14800,canine cutaneous mast cell tumor,no_foreground,False,no_foreground_at_click,,,,,134.0,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,
301.tiff,14803,canine cutaneous mast cell tumor,flagged_accepted,True,,1305.0,0.7604895104895105,0.5017301038062284,47.0,109.0,True,,368.0,0.8034934497816594,0.14148404459823144,27.0,False,True,,1125.0,0.7774706288873532,0.43252595155709345,44.0,False,True,,917.0,0.7758037225042301,0.35255670895809305,43.0,False,True,,798.0,0.7571157495256167,0.30680507497116494,42.0,False,True,,659.0,0.6724489795918367,0.25336409073433297,41.0,False,True,,381.0,0.8054968287526427,0.14648212226066898,27.0,False
301.tiff,14805,canine cutaneous mast cell tumor,control,True,,658.0,0.7899159663865546,0.25297962322183776,37.0,146.0,True,,433.0,0.9579646017699115,0.16647443291041908,26.0,False,True,,580.0,0.8238636363636364,0.2229911572472126,36.0,False,True,,489.0,0.9296577946768061,0.18800461361014995,27.0,False,True,,466.0,0.937625754527163,0.17916186082276048,26.0,False,True,,451.0,0.9260780287474333,0.17339484813533257,26.0,False,True,,412.0,0.9537037037037037,0.15840061514801998,25.0,False
301.tiff,14807,canine cutaneous mast cell tumor,control,True,,322.0,0.9498525073746312,0.12379853902345252,21.0,143.0,True,,285.0,0.9595959595959596,0.10957324106113034,20.0,False,True,,314.0,0.9457831325301205,0.12072279892349097,21.0,False,True,,305.0,0.9591194968553459,0.11726259131103421,21.0,False,True,,296.0,0.9579288025889967,0.11380238369857747,21.0,False,True,,285.0,0.9595959595959596,0.10957324106113034,20.0,False,True,,265.0,0.9636363636363636,0.10188389081122645,20.0,False
301.tiff,14808,canine cutaneous mast cell tumor,control,True,,391.0,0.7592233009708738,0.1503267973856209,34.0,135.0,True,,285.0,0.9134615384615384,0.10957324106113034,22.0,False,True,,375.0,0.7455268389662028,0.14417531718569782,34.0,False,True,,289.0,0.9203821656050956,0.1111111111111111,22.0,False,True,,276.0,0.9078947368421053,0.1061130334486736,22.0,False,True,,264.0,0.8979591836734694,0.10149942329873125,22.0,False,False,no_foreground_at_click,,,,,
301.tiff,14810,canine cutaneous mast cell tumor,control,True,,326.0,0.8907103825136612,0.1253364090734333,22.0,129.0,True,,243.0,0.84375,0.09342560553633218,21.0,False,True,,315.0,0.8653846153846154,0.12110726643598616,22.0,False,True,,304.0,0.8862973760932945,0.11687812379853903,21.0,False,True,,292.0,0.8613569321533924,0.1122645136485967,21.0,False,True,,279.0,0.8691588785046729,0.10726643598615918,21.0,False,True,,259.0,0.8354838709677419,0.09957708573625529,21.0,False
301.tiff,14812,canine cutaneous mast cell tumor,control,True,,382.0,0.7624750499001997,0.14686658977316416,29.0,142.0,True,,297.0,0.7734375,0.11418685121107267,25.0,False,True,,355.0,0.7601713062098501,0.13648596693579393,26.0,False,True,,313.0,0.7844611528822055,0.12033833141099577,25.0,False,True,,298.0,0.7760416666666666,0.11457131872356786,25.0,False,True,,290.0,0.7591623036649214,0.1114955786236063,25.0,False,True,,253.0,0.7529761904761905,0.09727028066128413,23.0,False
301.tiff,14813,canine cutaneous mast cell tumor,control,True,,338.0,0.8941798941798942,0.12995001922337562,24.0,148.0,True,,281.0,0.9035369774919614,0.10803537101114956,22.0,False,True,,323.0,0.9098591549295775,0.12418300653594772,23.0,False,True,,314.0,0.8997134670487106,0.12072279892349097,23.0,False,True,,295.0,0.913312693498452,0.11341791618608228,23.0,False,True,,287.0,0.9053627760252366,0.11034217608612072,23.0,False,True,,265.0,0.9201388888888888,0.10188389081122645,21.0,False
301.tiff,14814,canine cutaneous mast cell tumor,control,True,,346.0,0.9153439153439153,0.13302575932333718,25.0,137.0,True,,234.0,0.9322709163346613,0.08996539792387544,21.0,False,True,,329.0,0.9038461538461539,0.12648981161091888,25.0,False,True,,316.0,0.8851540616246498,0.12149173394848135,25.0,False,True,,305.0,0.9077380952380952,0.11726259131103421,24.0,False,True,,290.0,0.9265175718849841,0.1114955786236063,23.0,False,True,,265.0,0.9137931034482759,0.10188389081122645,23.0,False
301.tiff,14815,canine cutaneous mast cell tumor,control,True,,446.0,0.9550321199143469,0.1714725105728566,26.0,159.0,True,,435.0,0.9602649006622517,0.16724336793540945,25.0,False,True,,436.0,0.960352422907489,0.16762783544790466,25.0,False,True,,427.0,0.9552572706935123,0.16416762783544792,25.0,False,True,,411.0,0.9535962877030162,0.1580161476355248,25.0,False,True,,399.0,0.9454976303317536,0.15340253748558247,25.0,False,True,,366.0,0.9457364341085271,0.14071510957324107,23.0,False
301.tiff,14816,canine cutaneous mast cell tumor,flagged_accepted,True,,1878.0,0.9470499243570348,0.7220299884659747,51.0,87.0,True,,290.0,0.8682634730538922,0.1114955786236063,26.0,False,True,,1801.0,0.9326773692387365,0.6924259900038446,51.0,True,True,,1699.0,0.9274017467248908,0.6532103037293349,48.0,True,True,,1440.0,0.8643457382953181,0.5536332179930796,47.0,True,True,,1073.0,0.6904761904761905,0.41253364090734335,45.0,True,True,,397.0,0.8630434782608696,0.15263360246059207,30.0,False
301.tiff,14817,canine cutaneous mast cell tumor,control,True,,407.0,0.8622881355932204,0.15647827758554403,26.0,145.0,True,,373.0,0.8496583143507973,0.14340638216070742,26.0,False,True,,398.0,0.8785871964679912,0.15301806997308728,26.0,False,True,,383.0,0.8587443946188341,0.14725105728565935,26.0,False,True,,367.0,0.841743119266055,0.14109957708573626,26.0,False,True,,346.0,0.8218527315914489,0.13302575932333718,24.0,False,True,,317.0,0.7964824120603015,0.12187620146097655,24.0,False
301.tiff,14819,canine cutaneous mast cell tumor,no_foreground,False,no_foreground_at_click,,,,,134.0,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,
301.tiff,14823,canine cutaneous mast cell tumor,no_foreground,False,no_foreground_at_click,,,,,121.0,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,
301.tiff,14824,canine cutaneous mast cell tumor,control,True,,601.0,0.898355754857997,0.23106497500961168,32.0,142.0,False,no_foreground_at_click,,,,,,True,,593.0,0.889055472263868,0.22798923490965015,32.0,False,True,,585.0,0.8863636363636364,0.22491349480968859,32.0,False,True,,573.0,0.8842592592592593,0.22029988465974626,31.0,False,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,
301.tiff,14825,canine cutaneous mast cell tumor,control,True,,457.0,0.9103585657370518,0.17570165321030373,29.0,136.0,True,,404.0,0.9078651685393259,0.15532487504805845,27.0,False,True,,432.0,0.9018789144050104,0.16608996539792387,29.0,False,True,,404.0,0.9078651685393259,0.15532487504805845,27.0,False,True,,385.0,0.9016393442622951,0.14801999231064975,27.0,False,True,,369.0,0.9088669950738916,0.14186851211072665,26.0,False,True,,325.0,0.9103641456582633,0.1249519415609381,24.0,False
301.tiff,14826,canine cutaneous mast cell tumor,control,True,,374.0,0.9326683291770573,0.1437908496732026,24.0,147.0,True,,337.0,0.9335180055401662,0.12956555171088044,22.0,False,True,,368.0,0.9558441558441558,0.14148404459823144,23.0,False,True,,360.0,0.9375,0.1384083044982699,23.0,False,True,,344.0,0.9398907103825137,0.1322568242983468,23.0,False,True,,337.0,0.9335180055401662,0.12956555171088044,22.0,False,True,,319.0,0.9354838709677419,0.12264513648596694,22.0,False
301.tiff,14827,canine cutaneous mast cell tumor,control,True,,322.0,0.7219730941704036,0.12379853902345252,26.0,138.0,True,,244.0,0.6912181303116147,0.09381007304882738,21.0,False,True,,293.0,0.7288557213930348,0.11264898116109189,23.0,False,True,,271.0,0.7304582210242587,0.10419069588619762,22.0,False,True,,257.0,0.7079889807162535,0.09880815071126489,21.0,False,True,,243.0,0.6883852691218131,0.09342560553633218,21.0,False,True,,216.0,0.6565349544072948,0.08304498269896193,21.0,False
301.tiff,14829,canine cutaneous mast cell tumor,control,True,,250.0,0.8012820512820513,0.09611687812379854,22.0,142.0,False,no_foreground_at_click,,,,,,True,,230.0,0.7849829351535836,0.08842752787389466,21.0,False,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,,False,no_foreground_at_click,,,,,
